TSNE Component 1,TSNE Component 2,cluster,Beat
-9.069421,-10.234066,3,1213
-18.132126,4.6049757,2,1214
-5.1512666,3.6816201,0,1222
-2.474689,1.1221838,0,1223
-6.5286555,-14.774563,3,1224
-19.62145,4.815322,2,1225
17.221136,-1.2797956,4,1231
-15.265882,3.583082,2,1232
-12.011766,1.2274141,2,1233
-18.701391,5.004139,2,1234
-17.762896,5.278353,2,1235
0.98476034,4.688554,0,1311
-7.286626,-7.093704,0,1312
-8.946607,-5.8410935,2,1313
-10.165115,-5.5430617,2,1322
-7.7418523,-14.590676,3,1323
-6.8504157,-5.4234443,0,1324
-1.527201,6.4841914,0,1331
-5.307302,5.8557286,0,1332
-7.5285754,5.5692306,2,1333
-5.5423064,-5.511252,0,1411
-0.7837337,-2.6785378,0,1412
-5.2312255,2.397299,0,1413
-7.64332,-6.0970836,0,1414
2.710075,2.8492754,0,1421
13.835813,3.3382514,1,1422
14.453847,2.729071,1,1423
-5.487706,-11.778369,3,1424
-7.948005,-7.7612996,3,1431
-8.67001,-13.773357,3,1432
-6.5969086,-11.980619,3,1433
-6.7094007,-11.944138,3,1434
8.818907,3.7965257,0,1511
10.508423,4.37792,0,1512
8.682158,7.9868097,0,1513
23.348158,5.242576,4,1522
22.315012,4.5916767,4,1523
20.724167,3.1440632,4,1524
25.107283,3.1839206,4,1531
24.234945,3.6022925,4,1532
23.238901,4.4623694,4,1533
-13.1463375,0.82049227,2,1611
-14.976697,2.5696554,2,1612
-15.47132,1.9210514,2,1613
-10.906841,-1.129384,2,1614
-15.954352,2.944484,2,1621
-3.5522115,-4.368307,0,1622
-3.6429334,-3.1637805,0,1623
-4.24659,-3.1583326,0,1624
-9.22947,-0.5007969,2,1631
-10.028228,-1.2521296,2,1632
-2.1242597,-6.97842,0,1633
0.8574522,3.2163162,0,1634
-13.516894,-10.946531,3,1651
-19.928835,5.716569,2,1654
-10.74811,-2.785612,2,1711
-3.528657,-8.235554,0,1712
-5.0487337,1.4299219,0,1713
-6.555168,-10.343166,3,1722
4.062695,-1.1812158,0,1723
-5.871056,-2.3949656,0,1724
-2.8626232,-7.2022867,0,1731
-2.6483905,-7.8217735,0,1732
-6.5941267,-8.182784,3,1733
-9.533667,-13.079729,3,1811
-9.025958,-11.1898365,3,1812
-13.097039,-3.5780811,2,1813
-11.292062,-9.196911,3,1814
-4.626393,-15.105684,3,1821
15.922761,1.2082659,1,1822
16.85492,-1.5013101,1,1823
-6.304907,-15.453649,3,1824
-7.0616565,-15.9430485,3,1831
-12.540075,-8.770182,3,1832
-8.411154,-17.065817,3,1833
-8.540932,-18.51118,3,1834
-12.967903,-1.9403634,2,1911
-12.100146,-2.331959,2,1912
-5.1476183,6.959366,0,1913
-19.130531,5.6503386,2,1914
-18.470472,5.6874933,2,1921
-12.758005,-2.4582841,2,1922
-5.5354857,-7.8853106,3,1923
-8.028401,-9.170586,3,1924
-19.392467,6.3573055,2,1925
-9.991757,-10.846904,3,1931
-9.09101,-11.900421,3,1932
-8.02348,-12.678182,3,1933
-17.858973,6.1053305,2,1934
-19.62145,4.815322,2,1935
-4.565642,-4.4585357,0,2011
-12.977358,0.04597049,2,2012
-11.037411,-0.31099236,2,2013
-13.954325,3.2800388,2,2022
-14.888888,-1.8345469,2,2023
-9.067979,4.6404586,2,2024
-12.069412,0.28119034,2,2031
-14.010656,1.5625235,2,2032
-13.201366,2.8788,2,2033
-14.336565,-3.4491975,2,2111
-15.55733,-1.224042,2,2112
21.718431,0.0126783475,4,2113
-8.911593,-7.283453,0,2122
0.90175945,-1.8535221,0,2123
-5.5931144,-1.7760262,0,2124
-12.095465,-0.83008325,2,2131
-5.720693,-13.7008,3,2132
-13.97209,-4.7603335,2,2133
-5.367408,-3.4050186,0,2211
3.4475682,-5.2922983,0,2212
-4.5827446,-1.90137,0,2213
-5.9574823,-9.177031,3,2221
11.760452,1.9041586,0,2222
3.34389,-1.4272534,0,2223
8.240476,1.1467624,0,2232
10.207671,1.9322377,1,2233
11.283442,1.776086,0,2234
0.47723436,7.3796215,0,2311
-11.830302,3.3337064,2,2312
-11.189073,3.9959037,2,2313
-14.307933,-2.6469173,2,2322
-14.035907,-1.6052111,2,2323
-14.014544,-0.6176103,2,2324
-11.378748,-7.6813807,2,2331
-10.790643,-9.236108,3,2332
-10.77366,-10.514504,3,2333
-4.5582457,-9.882244,3,2411
-4.286812,-7.155951,0,2412
0.07837885,-10.771944,0,2413
1.2284081,5.645421,0,2422
-3.7484303,-0.029456435,0,2423
-1.4145381,2.7431881,0,2424
-2.7084706,4.0803814,0,2431
2.0943847,-3.1765122,0,2432
-3.3167355,-9.708972,3,2433
-8.554669,-0.5584908,2,2511
-2.3541787,-12.241184,3,2512
-10.648407,-2.3821177,2,2513
-1.3827564,-4.0226064,0,2514
2.961865,-0.70982355,0,2515
0.29528624,-11.0344515,0,2521
1.3208032,1.22814,0,2522
-0.48959562,-3.8042986,0,2523
-0.7100945,-1.4099096,0,2524
-2.3363123,3.5166962,0,2525
10.367604,6.592019,0,2531
13.673906,4.897469,1,2532
16.258936,2.958301,1,2533
16.021822,4.237838,1,2534
19.274858,1.5999551,4,2535
