TSNE Component 1,TSNE Component 2,cluster,Beat
1.8031319,-12.168513,2,631
-1.5769708,-10.448683,2,632
4.514922,0.23871924,2,633
6.069626,0.6155068,1,634
6.6980395,1.9682126,2,711
11.125239,-8.866375,4,712
10.109367,-8.899875,2,713
7.2912273,8.3903475,1,714
7.775113,8.50146,1,715
8.59026,4.7653475,1,722
8.318018,-2.918592,2,723
8.505918,5.5231867,1,724
6.2519646,-7.3994393,2,725
9.460836,5.294088,1,726
6.5288563,1.395855,2,731
10.034694,2.7459571,2,732
10.093857,0.88618004,2,733
9.871562,4.74104,1,734
6.0602446,-5.0518174,2,735
-4.461225,3.655464,1,811
0.62163216,11.254398,1,812
-3.312448,-7.009162,2,813
0.6330384,9.116602,1,814
-6.4507523,-3.1484318,2,815
-6.780088,7.0550437,1,821
1.9721684,-1.8822724,2,822
0.7695055,-10.938059,2,823
4.1388674,-2.1265073,2,824
5.622271,-6.1916876,2,825
1.4241177,-10.423826,2,831
4.0217514,-7.9202647,2,832
-13.005418,-2.6909773,0,833
-3.1248608,-8.415552,2,834
-2.4507105,-6.8057857,2,835
7.2695503,9.367539,1,911
-5.2929955,-0.68132186,1,912
-0.95385724,2.798418,1,913
-6.3563614,4.9832134,1,914
-3.4696288,1.1244966,1,915
8.166185,6.9397445,1,921
3.5214047,-1.6315925,2,922
6.0701823,5.353704,1,923
-6.1534076,0.76692647,1,924
-0.15123744,6.485983,1,925
10.017041,3.955089,1,931
10.000409,5.777648,1,932
9.027361,6.2684803,1,933
9.901333,0.6441852,2,934
4.630076,9.7930975,1,935
11.259541,-11.188004,4,1011
10.605432,1.9120091,2,1012
5.0184216,-1.5048144,2,1013
7.716851,-7.681978,2,1014
9.128303,-7.8017693,2,1021
7.564579,-6.938859,2,1022
3.9376576,4.071873,1,1023
7.589976,-4.4697967,2,1024
4.87567,-2.989011,2,1031
6.589753,9.98423,1,1032
3.6395555,2.8553207,1,1033
-6.53617,-1.2595981,2,1034
6.0496492,-3.9920766,2,1111
12.721037,-10.565501,4,1112
13.952757,-7.145507,4,1113
8.367901,9.604288,1,1114
13.530324,-8.554173,4,1115
13.307765,-9.956474,4,1121
13.061137,-8.925042,4,1122
9.836552,-5.9526043,2,1123
11.403352,5.4830174,1,1124
1.9936732,16.103018,1,1125
14.1220455,-6.7206054,4,1131
14.044945,-10.172928,4,1132
11.331461,-10.864873,4,1133
13.835381,-9.485056,4,1134
10.423282,-7.1727166,2,1135
-1.6301522,4.875722,1,1211
-7.6469994,6.340237,1,1212
-11.426996,2.8714988,0,1213
-17.576292,0.007447159,0,1214
-17.079,0.7624431,0,1215
-10.7092,2.9926918,0,1221
4.8448544,3.9748797,1,1222
-7.6032267,-2.781591,0,1223
-17.312595,-0.4785777,0,1224
-1.4872522,0.54104406,1,1225
-6.993351,3.0897236,1,1231
-14.741392,-0.34140253,0,1232
-5.1245437,1.2584304,1,1233
3.208534,1.361939,2,1234
-0.37014782,10.039967,1,1235
-6.184749,8.285082,1,1411
-3.653352,5.644053,1,1412
-0.6239698,11.233413,1,1413
-7.6069417,7.2771497,1,1414
-0.69181925,7.625341,1,1421
4.9527116,2.169744,1,1422
-0.63216066,3.652165,1,1423
-18.306774,-0.7338656,0,1424
-8.271277,7.0125175,1,1431
-16.675146,0.13450667,0,1432
-14.536991,1.549313,0,1433
-14.508161,0.58828026,0,1434
8.55943,2.605028,2,1511
5.957875,2.245405,1,1512
7.2887707,-4.1227174,2,1513
12.314663,-10.912717,4,1522
8.120741,-8.230437,2,1523
9.516603,-6.6611567,2,1524
11.460037,-8.083201,4,1531
10.916445,-8.201794,4,1532
12.823652,-11.215348,4,1533
-1.0271342,14.509003,1,1611
0.7166596,14.679291,1,1612
-0.37651494,13.516666,1,1613
-0.08590125,12.80591,1,1614
-0.09871785,16.380177,1,1621
-3.7612321,2.9254203,1,1622
-3.8506703,2.7146997,1,1623
-1.133715,8.212489,1,1624
1.9957352,10.776275,1,1631
-0.57348746,9.016656,1,1632
-0.1478354,1.2233709,2,1633
2.8023376,6.6953754,1,1634
-10.885208,8.754881,1,1651
2.1750863,17.932592,1,1652
1.3298125,17.669296,1,1653
-0.42026353,17.860664,1,1654
2.0285497,17.888998,1,1655
-7.070579,8.553404,1,1711
-6.4266744,-2.7197719,2,1712
-0.9946653,10.672113,1,1713
-11.463273,1.9579643,0,1722
-2.683957,-3.9679942,2,1723
2.4242146,7.2190347,1,1724
0.23499386,2.8052702,1,1731
-8.08151,1.6956025,1,1732
-4.35455,7.3283496,1,1733
-12.909865,3.7236252,0,1811
-9.639747,6.185139,1,1812
-1.6458676,15.720961,1,1813
-15.839243,0.6506733,0,1814
-13.383948,-0.44737145,0,1821
-15.285267,0.7222617,0,1822
-1.9995912,13.427424,1,1823
-15.383097,-1.5676539,0,1824
-18.855312,-2.2590613,3,1831
-11.280269,0.6946884,0,1832
-18.61408,-2.83989,3,1833
-19.592325,-3.764861,3,1834
-9.145589,6.914566,1,1911
-7.817657,9.266622,1,1912
-6.653194,2.8590186,1,1913
-3.8988397,-0.67919606,2,1914
-7.962717,8.236816,1,1915
-8.930746,7.9892225,1,1921
-10.903925,6.071137,1,1922
-9.227675,1.7237136,1,1923
-10.825222,-2.889707,0,1924
-12.168145,0.26727495,0,1925
-9.674723,7.2018867,1,1931
-9.762587,7.888767,1,1932
-10.415996,4.6149564,1,1933
-13.571526,1.214304,0,1934
-13.570403,1.8434196,0,1935
1.3436213,3.3489347,1,2011
0.11907872,15.458113,1,2012
-0.05554191,14.358446,1,2013
1.3422271,16.617899,1,2022
-9.239531,8.818255,1,2023
1.724798,14.057167,1,2024
0.30528757,14.138658,1,2031
-1.0833131,16.277998,1,2032
1.2427377,15.9025,1,2033
-3.2386606,7.266361,1,2211
-1.8882228,-2.0590436,2,2212
-2.36987,8.415575,1,2213
-2.5964437,3.0726893,1,2221
3.6076982,-4.552514,2,2222
0.71233517,-5.1021156,2,2223
2.9319139,-0.003450533,2,2232
2.1475554,4.638847,1,2233
-1.0507971,-3.4841642,2,2234
-8.264294,2.5807495,1,2411
1.8094506,3.9629202,1,2412
-2.8656485,-3.4722433,2,2413
-7.46522,-1.6397226,2,2422
2.7244177,12.264818,1,2423
0.9273775,7.3411503,1,2424
2.3361766,12.961044,1,2431
-2.0909758,7.4914966,1,2432
-4.3202314,6.201923,1,2433
4.1207657,7.2178392,1,2511
-13.2522955,-2.2680335,0,2512
-0.38327065,14.844554,1,2513
1.2332458,0.8220958,2,2514
3.563221,-4.0502596,2,2515
0.36366177,-4.291895,2,2521
3.32246,7.915803,1,2522
1.3732258,8.800144,1,2523
3.1820176,9.65226,1,2524
2.8680906,10.801531,1,2525
8.009122,4.7406664,1,2531
8.980399,-6.1477904,2,2532
-13.972658,-2.7585535,0,2533
1.6366102,-8.427214,2,2534
0.3015876,-1.1610082,2,2535
