TSNE Component 1,TSNE Component 2,cluster,Beat
-4.884254,-7.1493506,0,812
-3.6817768,8.88761,3,813
-3.1655576,-6.2217045,0,814
-6.156551,9.180098,3,815
-9.987223,3.952283,0,821
1.2269696,4.182869,1,822
19.579554,-2.7608206,3,823
11.349157,-0.7940932,1,824
16.739956,-0.80541956,3,825
16.482647,-2.417355,3,831
16.328474,-0.5150698,3,832
-12.639711,10.281183,2,833
-3.8856387,8.7224,3,834
-3.407159,8.195097,3,835
-4.0405436,-11.488237,0,911
-7.1672397,5.6089144,0,912
-3.4269426,1.7746952,0,913
-10.626067,5.174369,0,914
2.9034145,-0.08939383,1,915
-0.27790743,-5.0872955,1,921
0.6454716,1.1480135,1,922
-1.1527418,-4.525732,1,923
-11.527034,7.2561646,0,924
-2.1136,-2.4564295,0,925
2.85826,-5.458904,1,931
8.81543,-3.4886043,1,932
5.7533545,-6.4977107,1,933
13.508455,4.1782327,1,934
1.3003033,-7.7014194,1,935
20.555922,7.4684167,4,1011
4.6698737,-7.323504,1,1012
0.81096107,-1.6823715,1,1013
14.50771,2.4691556,1,1014
17.081003,5.6096873,1,1021
14.511781,4.693132,1,1022
-1.1856489,-7.89649,1,1023
7.6782045,-3.4501963,1,1024
1.0388579,5.27302,1,1031
-3.7036974,-10.8217,0,1032
2.0799663,-5.711774,1,1033
-2.0700362,3.8073208,1,1034
15.607115,4.554081,1,1111
20.748577,8.153547,4,1112
14.63741,6.793977,1,1113
11.713776,-7.174292,1,1114
19.491621,8.898371,4,1115
20.351648,8.937872,4,1121
19.931763,7.3365855,4,1122
14.246455,4.109323,1,1123
6.7320137,-6.463449,1,1124
-5.4372373,-12.078069,0,1125
12.7495575,6.4923115,1,1131
18.93425,7.0398912,4,1132
19.514988,7.778235,4,1133
18.926275,8.3264065,4,1134
16.393015,5.6072927,1,1135
-1.6920539,-0.63125485,0,1211
-9.7890215,2.1118245,0,1212
-10.060069,2.9894564,0,1213
-14.243834,5.7888665,0,1214
-8.882127,0.8914817,0,1215
-8.789691,4.9274545,0,1221
12.737034,6.2024193,1,1222
-4.9012747,-0.83101875,0,1223
-13.5871725,3.3128166,0,1224
-5.6979184,-0.8716908,0,1225
-11.320569,-2.215483,0,1231
-14.143828,6.7611537,0,1232
6.3016887,1.5465622,1,1233
0.54124796,-3.9095302,1,1234
-6.043858,-2.2985935,0,1235
-7.1405544,-5.619316,0,1411
-5.5957522,-4.338885,0,1412
-5.900665,-5.351851,0,1413
-9.460791,-5.9317193,0,1414
-2.6676478,-5.634393,0,1421
10.035691,-2.4377956,1,1422
-1.4748392,-6.0803304,0,1423
-12.718231,9.586294,2,1424
-10.250982,-4.530138,0,1431
-13.183999,6.426694,0,1432
-12.529066,4.8354945,0,1433
-10.304206,5.2404046,0,1434
14.230565,3.3133137,1,1511
5.5461407,-2.936485,1,1512
5.2933264,-4.563473,1,1513
19.373854,6.5253897,4,1522
14.800149,3.3729944,1,1523
13.872434,2.7622623,1,1524
18.768463,7.609178,4,1531
20.174273,8.1885,4,1532
21.326563,8.525746,4,1533
-7.4509726,-9.676257,0,1611
-7.1367235,-10.683049,0,1612
-7.9241357,-10.675209,0,1613
-7.667081,-8.3884115,0,1614
-9.231126,-10.847053,0,1621
-4.671406,3.0308533,0,1622
-3.455216,0.16013137,1,1623
-4.585955,0.4140461,0,1624
-6.1538467,-7.532006,0,1631
-5.83766,-7.8635697,0,1632
-3.8719473,4.626325,1,1633
1.7026304,-4.344007,1,1634
-12.403886,-7.244555,0,1651
-9.2092,-12.82384,0,1652
-9.98857,-13.225695,0,1653
-4.6350694,-13.311287,0,1654
-9.260361,-12.898181,0,1655
-8.37975,-6.723623,0,1711
-7.039953,4.150278,0,1712
-4.0738244,-6.114461,0,1713
-9.704432,4.472144,0,1722
0.17931256,5.36936,1,1723
-5.260332,-5.193575,0,1724
-1.7886072,2.97812,0,1731
-8.18893,3.7672753,0,1732
-7.619649,-0.23406896,0,1733
-13.742948,2.063185,0,1811
-13.794226,4.493658,0,1812
-10.354179,-8.4189625,0,1813
-14.982557,5.268343,0,1814
-15.243033,7.191895,0,1821
-14.192204,2.740586,0,1822
-6.7808776,-13.23986,0,1823
-14.7408085,8.709579,2,1824
-14.387405,11.8912325,2,1831
-16.462414,8.367863,0,1832
-15.277922,12.703481,2,1833
-14.853453,12.913031,2,1834
-11.141856,3.4193592,0,1911
-8.476704,-5.311337,0,1912
-3.8853297,-1.8594445,0,1913
10.786645,3.724962,1,1914
-10.575843,-3.8034525,0,1915
-12.629769,3.859322,0,1921
-11.429139,4.076377,0,1922
-12.215631,1.9278886,0,1923
-12.402861,11.1154,2,1924
-14.1757765,7.8213043,0,1925
-10.939847,-5.738684,0,1931
-11.632859,-4.7559576,0,1932
-13.691153,5.7305646,0,1933
-13.768601,5.042631,0,1934
-12.770327,5.5145698,0,1935
-4.793457,1.9918054,0,2011
-8.120818,-9.890266,0,2012
-8.548593,-9.575765,0,2013
-6.5762787,-11.4801,0,2022
-11.115291,-6.9542294,0,2023
-5.4230256,-10.673627,0,2024
-6.564609,-9.452182,0,2031
-9.679828,-9.394341,0,2032
-7.256351,-11.688363,0,2033
-8.056304,-3.9988048,0,2211
-5.5061965,6.129549,0,2212
-7.9771147,-2.9610195,0,2213
-3.941727,-0.656845,0,2221
12.261247,1.1565813,1,2222
10.333459,1.907924,3,2223
11.31753,0.64113533,1,2232
-0.030718269,-1.7874783,1,2233
9.1884365,3.1791298,3,2234
-4.8410935,1.9458011,0,2411
-3.186403,3.1196864,0,2412
-3.7467823,6.92216,3,2413
9.05915,2.362335,3,2422
-4.1480107,-8.6528225,0,2423
1.5788624,-3.814425,1,2424
-5.935987,-10.107706,0,2431
-5.3070474,1.1479218,0,2432
-10.957163,1.6649343,0,2433
-4.4742947,-7.483608,0,2511
-6.0204005,8.781504,3,2512
-10.336734,-5.8467207,0,2513
0.1346352,2.6481025,1,2514
10.766558,-1.6999842,1,2515
-1.6827595,6.856701,3,2521
2.4721406,-3.4676366,1,2522
-3.7873828,-4.377776,0,2523
-1.5232252,-1.0549041,1,2524
-4.680542,-9.323114,0,2525
11.492647,3.1250231,1,2531
15.911124,2.921033,3,2532
-12.467317,11.81184,2,2533
14.642171,-0.47999367,3,2534
13.33545,5.635337,1,2535
