TSNE Component 1,TSNE Component 2,cluster,Beat
4.3432317,8.105399,0,2031
2.3925571,9.58944,0,2032
8.353375,1.8747408,0,2033
-11.097615,-1.2030499,4,2111
-5.8085914,-2.2594986,4,2112
11.606639,-14.210171,2,2113
-12.721773,6.939137,4,2122
-7.167455,-1.3962808,4,2123
0.5181063,4.4252377,0,2124
2.3928678,10.796958,0,2131
-12.134096,6.241675,4,2132
2.3108232,12.754881,0,2133
-2.3449032,6.258846,4,2211
-9.863756,1.4979069,4,2212
0.50507253,5.1931033,0,2213
-4.6109715,6.2401276,4,2221
4.8388762,-9.429623,1,2222
1.0037512,-3.3948994,1,2223
4.1956916,-1.890725,1,2232
1.0858982,-5.350789,1,2233
4.7771525,-9.273424,1,2234
5.092567,-0.56208026,1,2311
6.777125,2.7729766,0,2312
7.115945,3.070992,0,2313
3.2067325,11.536429,0,2322
2.9216511,11.749797,0,2323
3.8594646,11.529455,0,2324
0.24951391,12.065081,0,2331
-0.7089317,12.157241,0,2332
-10.354488,10.907495,4,2333
-3.0708084,6.174881,4,2411
-3.390065,5.1133537,4,2412
-7.0487585,4.202528,4,2413
-11.3682785,-0.9604741,1,2422
0.21644787,4.5170584,0,2423
3.1220455,0.31358796,0,2424
4.8773913,-0.94801974,1,2431
-1.4937944,-5.1935134,1,2432
-9.598981,3.2137535,4,2433
3.5418434,7.8786783,0,2511
-13.468972,5.4125295,4,2512
2.5632737,10.332947,0,2513
-4.368001,2.6935935,4,2514
-5.4457345,0.3980545,4,2515
-7.9402857,2.1996922,4,2521
0.3174382,-2.0879483,1,2522
-4.1249666,3.0680144,4,2523
0.29819733,-4.9930916,1,2524
4.9691052,4.510119,0,2525
7.348759,-9.925519,1,2531
5.4736896,-10.376499,1,2532
-13.011459,0.7675131,4,2533
-1.1657737,-10.226579,1,2534
5.731951,-11.315775,1,2535
