TSNE Component 1,TSNE Component 2,cluster,Beat
16.49476,-5.020211,2,825
11.936176,-6.7358527,2,831
13.241092,-4.820675,2,832
-9.019416,-10.113722,3,833
3.3733377,-8.219117,2,834
4.146625,-8.137527,2,835
-0.4806979,-0.7178967,0,911
2.3611507,-2.3278637,2,912
-2.0799153,-2.0396075,0,913
-2.8787248,-8.180333,3,914
8.9476185,1.7752935,2,915
-8.184415,9.871193,0,921
-5.9678817,-1.8316196,0,922
-4.196216,-2.3256161,0,923
-2.637065,0.4248601,0,924
-6.896052,9.78301,0,925
0.20551535,7.626916,0,931
15.223369,2.4974816,2,932
8.541069,4.495193,2,933
10.269738,0.83388144,2,934
8.343629,0.23230915,2,935
18.811253,0.7757353,1,1011
13.722335,4.057986,2,1012
1.1193045,6.1184187,0,1013
13.294393,3.6436236,2,1014
15.034105,1.4614725,2,1021
15.8697815,1.361352,2,1022
-4.5404477,7.482466,0,1023
9.670565,2.9845033,2,1024
4.107226,-1.0995278,0,1031
-3.0019698,9.13942,0,1032
-3.2906463,6.506933,0,1033
-2.8833752,-4.9261556,0,1034
15.159584,0.08369875,2,1111
20.891388,0.001980299,1,1112
12.186448,6.2156806,2,1113
15.196833,5.2243495,2,1114
14.776783,3.4332893,2,1115
16.101715,0.35674727,2,1121
19.539034,0.37173995,1,1122
12.622309,2.3558843,2,1123
17.740526,1.677257,1,1124
-6.1535993,12.978958,4,1125
14.444114,4.508399,2,1131
20.188519,0.7664401,1,1132
15.733216,0.24576688,2,1133
-0.59443486,-4.4272304,0,1134
14.332335,2.3073623,2,1135
-3.1683192,-7.5891957,3,1211
-11.104679,-7.265093,3,1212
-10.985559,-1.7180969,0,1213
-12.286536,16.333845,4,1214
-11.879501,17.083574,4,1215
-12.286536,16.333845,4,1221
-1.8939047,7.0796766,0,1222
-2.695161,6.1258965,0,1223
-8.86102,-4.773636,3,1224
-10.949511,16.177855,4,1225
16.385181,3.1010456,2,1231
-9.653686,11.255636,4,1232
-9.553879,4.1711373,0,1233
-11.21842,17.168158,4,1234
-11.817978,15.063055,4,1235
1.780489,6.32998,0,1311
-8.338599,2.835415,0,1312
-10.09329,1.5150217,0,1313
-9.694954,3.1978464,0,1322
-9.927732,-8.359242,3,1323
-8.1962,-3.4120946,0,1324
13.774707,4.7812843,2,1331
0.3511967,8.496973,0,1332
-8.861327,10.653084,4,1333
-6.479227,2.5594769,0,1411
-2.2350516,4.0144687,0,1412
-3.416973,4.541402,0,1413
-6.203386,3.9522164,0,1414
8.173897,-0.8972714,2,1421
10.091827,-0.97047555,2,1422
11.178974,0.9964745,2,1423
-9.839492,-8.657387,3,1424
-9.103868,2.153116,0,1431
-10.95466,-6.1272736,3,1432
-10.127947,-6.147523,3,1433
-9.68819,-6.491502,3,1434
8.673474,2.8169596,2,1511
10.657385,2.3320427,2,1512
3.0569851,5.7324243,0,1513
19.2451,-0.5800139,1,1522
19.271988,0.11015883,1,1523
16.181843,1.0225496,2,1524
20.32942,0.34341145,1,1531
21.5664,-0.068551354,1,1532
20.039295,-0.46094307,1,1533
-11.78106,7.2425776,0,1611
-9.372144,11.7910385,4,1612
-12.011429,8.336729,0,1613
-11.034978,6.655273,0,1614
-10.710003,12.409223,4,1621
-3.4230742,-3.2345498,0,1622
-4.8705783,-2.9033015,0,1623
-4.2812805,0.5831218,0,1624
-12.505038,6.5647135,0,1631
-11.192593,5.6975064,0,1632
-3.410254,-1.9271392,0,1633
2.1274955,2.3502347,0,1634
-14.256849,-6.6364837,3,1651
-7.67523,1.8046483,0,1711
-4.545858,-3.8325295,0,1712
-2.8121908,5.3038635,0,1713
-7.7317424,-5.8347726,3,1722
6.009051,-5.187903,2,1723
-5.5149093,2.7549496,0,1724
-3.9835317,-1.6226585,0,1731
-4.996732,-2.1258907,0,1732
-6.3212576,-3.7191627,0,1733
-11.735051,-6.440333,3,1811
-10.133824,-3.4962878,0,1812
-8.444877,7.5043225,0,1813
-12.378162,-4.5129886,3,1814
-7.187197,-7.798458,3,1821
13.305642,-11.563926,2,1822
13.376388,-11.574873,2,1823
-7.9410295,-8.290236,3,1824
-8.716588,-8.722574,3,1831
-14.6810665,-4.208399,3,1832
-12.119294,-8.944989,3,1833
-11.691755,-10.770196,3,1834
-10.624592,7.750509,0,1911
-10.069955,5.5214176,0,1912
-11.843565,2.7628627,0,1913
-11.381354,16.459751,4,1914
-10.364557,4.500384,0,1922
-7.4113417,-4.324005,3,1923
-10.805145,-2.5755963,0,1924
-12.331562,15.478122,4,1925
-11.649498,-3.1562366,0,1931
-11.21588,-3.185342,0,1932
-9.382445,-6.6356444,3,1933
-10.250213,16.374287,4,1934
-11.614112,15.839009,4,1935
-5.4500685,-3.0538151,0,2011
-10.526927,6.4611983,0,2012
-8.083763,4.471298,0,2013
-8.230675,11.357024,4,2022
-9.188129,8.253981,0,2023
-0.6346647,10.619067,0,2024
-9.90567,6.82105,0,2031
-10.5277605,8.590375,0,2032
-7.873123,10.780718,4,2033
-9.264938,8.832953,0,2111
-4.9276385,6.5888534,0,2112
18.706942,2.6906905,1,2113
-10.140511,0.47783563,0,2122
0.3635767,3.0053139,0,2123
-5.26457,5.080817,0,2124
-10.681867,9.82829,0,2131
-8.789629,-2.380425,0,2132
-9.760018,9.529616,4,2133
-6.43141,1.574433,0,2211
1.3179584,-6.5550327,0,2212
-4.4406686,2.9272811,0,2213
-3.0892484,1.540755,0,2221
9.081505,-0.79998493,2,2222
3.425734,-4.889014,2,2223
10.572452,-0.5191721,2,2232
6.030295,-3.0022128,2,2233
7.15252,-4.8634386,2,2234
1.8599249,7.4644637,0,2311
-1.4162818,10.72502,0,2312
-1.0490601,10.552544,0,2313
-9.211147,7.446056,0,2322
-9.695576,7.992971,0,2323
-8.604486,5.9341927,0,2324
-11.988411,-1.7460322,0,2331
-11.882726,-0.3884283,0,2332
-12.170868,-2.6280625,0,2333
-7.0650196,-5.2957087,3,2411
-6.6525984,-4.583244,0,2412
2.2630682,-8.534961,3,2413
-0.20245738,-5.3416295,2,2422
-3.3310728,2.9301386,0,2423
1.249672,8.14605,0,2424
-3.087306,8.465412,0,2431
-1.3895484,-5.3420978,0,2432
-6.121211,-6.8743777,3,2433
-5.3087616,3.6861992,0,2511
-4.957461,-8.639074,3,2512
-9.627357,5.792712,0,2513
-4.4163575,-0.73622984,0,2514
4.037511,-0.47929764,0,2515
2.3707242,-6.1558857,0,2521
3.8090413,0.85128725,0,2522
-2.53073,3.8993392,0,2523
5.1892223,-2.2446406,2,2524
-0.24939047,6.7566175,0,2525
10.024286,2.236189,2,2531
9.663368,1.467179,2,2532
-2.723385,-9.559043,3,2533
11.645838,-4.0220556,2,2534
12.0670805,6.128774,2,2535
