year,district,neighborhood,specific_count,crime_category,total_count,crime_rate
2013,15,Austin,909,Miscellaneous Crimes,20605,0.04411550594515894
2013,16,Dunning / Edison Park,1448,Miscellaneous Crimes,20605,0.07027420528997816
2013,17,Albany Park / Avondale,559,Miscellaneous Crimes,20605,0.027129337539432176
2013,18,Lincoln Park / Magnificent Mile,488,Miscellaneous Crimes,20605,0.023683571948556175
2013,19,Lake View / Lincoln Park,641,Miscellaneous Crimes,20605,0.031108954137345303
2013,20,Andersonville / Edgewater,392,Miscellaneous Crimes,20605,0.019024508614413977
2013,22,Auburn Gresham / Beverly,790,Miscellaneous Crimes,20605,0.038340208687211844
2013,24,Edgewater / Rogers Park,698,Miscellaneous Crimes,20605,0.033875272991992236
2013,25,Austin / Avondale,1523,Miscellaneous Crimes,20605,0.07391409851977675
2014,1,Douglas / Loop,463,Miscellaneous Crimes,19754,0.02343829097904222
2014,2,Douglas / Englewood,784,Miscellaneous Crimes,19754,0.039688164422395464
2014,3,Grand Crossing / Jackson Park,1415,Miscellaneous Crimes,19754,0.07163106206337957
2014,4,Avalon Park / Burnside,1404,Miscellaneous Crimes,19754,0.07107421281765719
2014,5,Burnside / Pullman,884,Miscellaneous Crimes,19754,0.04475043029259897
2014,6,Auburn Gresham / Chatham,1080,Miscellaneous Crimes,19754,0.054672471398197836
2014,7,Englewood / Grand Crossing,1078,Miscellaneous Crimes,19754,0.05457122608079376
2014,8,Archer Heights / Ashburn,1442,Miscellaneous Crimes,19754,0.07299787384833452
2014,9,Armour Square / Bridgeport,900,Miscellaneous Crimes,19754,0.045560392831831525
2014,10,Little Village / Lower West Side,821,Miscellaneous Crimes,19754,0.04156120279437076
2014,11,Austin / Garfield Park,1394,Miscellaneous Crimes,19754,0.07056798623063683
2014,12,East Village / Garfield Park,696,Miscellaneous Crimes,19754,0.035233370456616384
2014,14,Avondale / Bucktown,515,Miscellaneous Crimes,19754,0.026070669231548042
2014,15,Austin,921,Miscellaneous Crimes,19754,0.046623468664574265
2014,16,Dunning / Edison Park,1250,Miscellaneous Crimes,19754,0.06327832337754379
2014,17,Albany Park / Avondale,491,Miscellaneous Crimes,19754,0.0248557254226992
2014,18,Lincoln Park / Magnificent Mile,474,Miscellaneous Crimes,19754,0.023995140224764604
2014,19,Lake View / Lincoln Park,625,Miscellaneous Crimes,19754,0.03163916168877189
2014,20,Andersonville / Edgewater,355,Miscellaneous Crimes,19754,0.017971043839222437
2014,22,Auburn Gresham / Beverly,727,Miscellaneous Crimes,19754,0.03680267287637947
2014,24,Edgewater / Rogers Park,601,Miscellaneous Crimes,19754,0.030424217879923054
2014,25,Austin / Avondale,1434,Miscellaneous Crimes,19754,0.07259289257871823
2015,1,Douglas / Loop,518,Miscellaneous Crimes,20270,0.025555007400098667
2015,2,Douglas / Englewood,784,Miscellaneous Crimes,20270,0.038677849037987176
2015,3,Grand Crossing / Jackson Park,1280,Miscellaneous Crimes,20270,0.06314750863344845
2015,4,Avalon Park / Burnside,1480,Miscellaneous Crimes,20270,0.07301430685742477
2015,5,Burnside / Pullman,958,Miscellaneous Crimes,20270,0.04726196349284657
2015,6,Auburn Gresham / Chatham,1246,Miscellaneous Crimes,20270,0.061470152935372474
2015,7,Englewood / Grand Crossing,1542,Miscellaneous Crimes,20270,0.07607301430685742
2015,8,Archer Heights / Ashburn,1522,Miscellaneous Crimes,20270,0.0750863344844598
2015,9,Armour Square / Bridgeport,933,Miscellaneous Crimes,20270,0.04602861371484953
2015,10,Little Village / Lower West Side,874,Miscellaneous Crimes,20270,0.043117908238776516
2015,11,Austin / Garfield Park,1364,Miscellaneous Crimes,20270,0.0672915638875185
2015,12,East Village / Garfield Park,735,Miscellaneous Crimes,20270,0.036260483473112975
2015,14,Avondale / Bucktown,492,Miscellaneous Crimes,20270,0.024272323630981748
2015,15,Austin,991,Miscellaneous Crimes,20270,0.048889985199802664
2015,16,Dunning / Edison Park,911,Miscellaneous Crimes,20270,0.04494326591021214
2015,17,Albany Park / Avondale,497,Miscellaneous Crimes,20270,0.024518993586581155
2015,18,Lincoln Park / Magnificent Mile,436,Miscellaneous Crimes,20270,0.021509620128268375
2015,19,Lake View / Lincoln Park,547,Miscellaneous Crimes,20270,0.026985693142575234
2015,20,Andersonville / Edgewater,340,Miscellaneous Crimes,20270,0.016773556980759743
2015,22,Auburn Gresham / Beverly,800,Miscellaneous Crimes,20270,0.03946719289590528
2015,24,Edgewater / Rogers Park,565,Miscellaneous Crimes,20270,0.027873704982733102
2015,25,Austin / Avondale,1455,Miscellaneous Crimes,20270,0.07178095707942772
2016,1,Douglas / Loop,636,Miscellaneous Crimes,19802,0.03211796788203212
2016,2,Douglas / Englewood,852,Miscellaneous Crimes,19802,0.043025956974043024
2016,3,Grand Crossing / Jackson Park,1133,Miscellaneous Crimes,19802,0.05721644278355722
2016,4,Avalon Park / Burnside,1365,Miscellaneous Crimes,19802,0.06893243106756894
2016,5,Burnside / Pullman,1095,Miscellaneous Crimes,19802,0.0552974447025553
2016,6,Auburn Gresham / Chatham,1304,Miscellaneous Crimes,19802,0.06585193414806585
2016,7,Englewood / Grand Crossing,1226,Miscellaneous Crimes,19802,0.061912938087061914
2016,8,Archer Heights / Ashburn,1277,Miscellaneous Crimes,19802,0.06448843551156448
2016,9,Armour Square / Bridgeport,940,Miscellaneous Crimes,19802,0.04746995253004747
2016,10,Little Village / Lower West Side,1042,Miscellaneous Crimes,19802,0.052620947379052624
2016,11,Austin / Garfield Park,1278,Miscellaneous Crimes,19802,0.06453893546106454
2016,12,East Village / Garfield Park,739,Miscellaneous Crimes,19802,0.03731946268053732
2016,14,Avondale / Bucktown,481,Miscellaneous Crimes,19802,0.02429047570952429
2016,15,Austin,968,Miscellaneous Crimes,19802,0.04888395111604888
2016,16,Dunning / Edison Park,814,Miscellaneous Crimes,19802,0.041106958893041105
2016,17,Albany Park / Avondale,525,Miscellaneous Crimes,19802,0.026512473487526514
2016,18,Lincoln Park / Magnificent Mile,521,Miscellaneous Crimes,19802,0.026310473689526312
2016,19,Lake View / Lincoln Park,602,Miscellaneous Crimes,19802,0.0304009695990304
2016,20,Andersonville / Edgewater,339,Miscellaneous Crimes,19802,0.01711948288051712
2016,22,Auburn Gresham / Beverly,816,Miscellaneous Crimes,19802,0.041207958792041206
2016,24,Edgewater / Rogers Park,540,Miscellaneous Crimes,19802,0.02726997273002727
2016,25,Austin / Avondale,1309,Miscellaneous Crimes,19802,0.0661044338955661
2017,1,Douglas / Loop,538,Miscellaneous Crimes,19889,0.027050128211574237
2017,2,Douglas / Englewood,920,Miscellaneous Crimes,19889,0.046256724822766354
2017,3,Grand Crossing / Jackson Park,1096,Miscellaneous Crimes,19889,0.05510583739755644
2017,4,Avalon Park / Burnside,1357,Miscellaneous Crimes,19889,0.06822866911358037
2017,5,Burnside / Pullman,1262,Miscellaneous Crimes,19889,0.06345215948514255
2017,6,Auburn Gresham / Chatham,1407,Miscellaneous Crimes,19889,0.07074262154960029
2017,7,Englewood / Grand Crossing,1254,Miscellaneous Crimes,19889,0.06304992709537935
2017,8,Archer Heights / Ashburn,1311,Miscellaneous Crimes,19889,0.06591583287244206
2017,9,Armour Square / Bridgeport,958,Miscellaneous Crimes,19889,0.04816732867414149
2017,10,Little Village / Lower West Side,1033,Miscellaneous Crimes,19889,0.05193825732817135
2017,11,Austin / Garfield Park,1261,Miscellaneous Crimes,19889,0.06340188043642214
2017,12,East Village / Garfield Park,794,Miscellaneous Crimes,19889,0.03992156468399618
2017,14,Avondale / Bucktown,463,Miscellaneous Crimes,19889,0.023279199557544372
2017,15,Austin,855,Miscellaneous Crimes,19889,0.04298858665594047
2017,16,Dunning / Edison Park,777,Miscellaneous Crimes,19889,0.03906682085574941
2017,17,Albany Park / Avondale,562,Miscellaneous Crimes,19889,0.028256825380863795
2017,18,Lincoln Park / Magnificent Mile,500,Miscellaneous Crimes,19889,0.025139524360199107
2017,19,Lake View / Lincoln Park,646,Miscellaneous Crimes,19889,0.03248026547337724
2017,20,Andersonville / Edgewater,297,Miscellaneous Crimes,19889,0.014932877469958269
2017,22,Auburn Gresham / Beverly,744,Miscellaneous Crimes,19889,0.03740761224797627
2017,24,Edgewater / Rogers Park,565,Miscellaneous Crimes,19889,0.02840766252702499
2017,25,Austin / Avondale,1289,Miscellaneous Crimes,19889,0.06480969380059329
2018,1,Douglas / Loop,620,Miscellaneous Crimes,20017,0.030973672378478295
2018,2,Douglas / Englewood,980,Miscellaneous Crimes,20017,0.04895838537243343
2018,3,Grand Crossing / Jackson Park,1099,Miscellaneous Crimes,20017,0.05490333216765749
2018,4,Avalon Park / Burnside,1399,Miscellaneous Crimes,20017,0.06989059299595345
2018,5,Burnside / Pullman,1414,Miscellaneous Crimes,20017,0.07063995603736824
2018,6,Auburn Gresham / Chatham,1374,Miscellaneous Crimes,20017,0.06864165459359545
2018,7,Englewood / Grand Crossing,1396,Miscellaneous Crimes,20017,0.06974072038767049
2018,8,Archer Heights / Ashburn,1307,Miscellaneous Crimes,20017,0.06529449967527602
2018,9,Armour Square / Bridgeport,837,Miscellaneous Crimes,20017,0.0418144577109457
2018,10,Little Village / Lower West Side,909,Miscellaneous Crimes,20017,0.04541140030973673
2018,11,Austin / Garfield Park,1285,Miscellaneous Crimes,20017,0.06419543388120098
2018,12,East Village / Garfield Park,765,Miscellaneous Crimes,20017,0.03821751511215467
2018,14,Avondale / Bucktown,489,Miscellaneous Crimes,20017,0.024429235150122398
2018,15,Austin,866,Miscellaneous Crimes,20017,0.04326322625768097
2018,16,Dunning / Edison Park,690,Miscellaneous Crimes,20017,0.034470699905080684
2018,17,Albany Park / Avondale,506,Miscellaneous Crimes,20017,0.025278513263725832
2018,18,Lincoln Park / Magnificent Mile,561,Miscellaneous Crimes,20017,0.028026177748913424
2018,19,Lake View / Lincoln Park,680,Miscellaneous Crimes,20017,0.03397112454413748
2018,20,Andersonville / Edgewater,329,Miscellaneous Crimes,20017,0.016436029375031223
2018,22,Auburn Gresham / Beverly,785,Miscellaneous Crimes,20017,0.03921666583404106
2018,24,Edgewater / Rogers Park,547,Miscellaneous Crimes,20017,0.027326772243592947
2018,25,Austin / Avondale,1179,Miscellaneous Crimes,20017,0.05889993505520308
2019,1,Douglas / Loop,584,Miscellaneous Crimes,19270,0.030306175402179555
2019,2,Douglas / Englewood,1035,Miscellaneous Crimes,19270,0.053710430721328487
2019,3,Grand Crossing / Jackson Park,1090,Miscellaneous Crimes,19270,0.05656460819927348
2019,4,Avalon Park / Burnside,1503,Miscellaneous Crimes,19270,0.07799688635184224
2019,5,Burnside / Pullman,1276,Miscellaneous Crimes,19270,0.06621691748832383
2019,6,Auburn Gresham / Chatham,1401,Miscellaneous Crimes,19270,0.07270368448365334
2019,7,Englewood / Grand Crossing,1219,Miscellaneous Crimes,19270,0.06325895173845356
2019,8,Archer Heights / Ashburn,1214,Miscellaneous Crimes,19270,0.06299948105864038
2019,9,Armour Square / Bridgeport,872,Miscellaneous Crimes,19270,0.04525168655941879
2019,10,Little Village / Lower West Side,881,Miscellaneous Crimes,19270,0.04571873378308251
2019,11,Austin / Garfield Park,1193,Miscellaneous Crimes,19270,0.061909704203425016
2019,12,East Village / Garfield Park,815,Miscellaneous Crimes,19270,0.04229372080954852
2019,14,Avondale / Bucktown,498,Miscellaneous Crimes,19270,0.02584327970939284
2019,15,Austin,735,Miscellaneous Crimes,19270,0.03814218993253762
2019,16,Dunning / Edison Park,685,Miscellaneous Crimes,19270,0.03554748313440581
2019,17,Albany Park / Avondale,447,Miscellaneous Crimes,19270,0.02319667877529839
2019,18,Lincoln Park / Magnificent Mile,491,Miscellaneous Crimes,19270,0.025480020757654386
2019,19,Lake View / Lincoln Park,541,Miscellaneous Crimes,19270,0.028074727555786196
2019,20,Andersonville / Edgewater,282,Miscellaneous Crimes,19270,0.014634146341463415
2019,22,Auburn Gresham / Beverly,812,Miscellaneous Crimes,19270,0.04213803840166061
2019,24,Edgewater / Rogers Park,563,Miscellaneous Crimes,19270,0.029216398546964194
2019,25,Austin / Avondale,1133,Miscellaneous Crimes,19270,0.05879605604566684
2020,1,Douglas / Loop,353,Miscellaneous Crimes,13336,0.02646970605878824
2020,2,Douglas / Englewood,754,Miscellaneous Crimes,13336,0.05653869226154769
2020,3,Grand Crossing / Jackson Park,728,Miscellaneous Crimes,13336,0.05458908218356329
2020,4,Avalon Park / Burnside,955,Miscellaneous Crimes,13336,0.07161067786442711
2020,5,Burnside / Pullman,795,Miscellaneous Crimes,13336,0.059613077384523094
2020,6,Auburn Gresham / Chatham,923,Miscellaneous Crimes,13336,0.06921115776844632
2020,7,Englewood / Grand Crossing,756,Miscellaneous Crimes,13336,0.05668866226754649
2020,8,Archer Heights / Ashburn,924,Miscellaneous Crimes,13336,0.06928614277144571
2020,9,Armour Square / Bridgeport,613,Miscellaneous Crimes,13336,0.04596580683863227
2020,10,Little Village / Lower West Side,667,Miscellaneous Crimes,13336,0.05001499700059988
2020,11,Austin / Garfield Park,769,Miscellaneous Crimes,13336,0.05766346730653869
2020,12,East Village / Garfield Park,528,Miscellaneous Crimes,13336,0.03959208158368326
2020,14,Avondale / Bucktown,327,Miscellaneous Crimes,13336,0.02452009598080384
2020,15,Austin,576,Miscellaneous Crimes,13336,0.04319136172765447
2020,16,Dunning / Edison Park,575,Miscellaneous Crimes,13336,0.04311637672465507
2020,17,Albany Park / Avondale,329,Miscellaneous Crimes,13336,0.02467006598680264
2020,18,Lincoln Park / Magnificent Mile,364,Miscellaneous Crimes,13336,0.027294541091781643
2020,19,Lake View / Lincoln Park,423,Miscellaneous Crimes,13336,0.03171865626874625
2020,20,Andersonville / Edgewater,192,Miscellaneous Crimes,13336,0.014397120575884824
2020,22,Auburn Gresham / Beverly,548,Miscellaneous Crimes,13336,0.04109178164367126
2020,24,Edgewater / Rogers Park,404,Miscellaneous Crimes,13336,0.030293941211757647
2020,25,Austin / Avondale,833,Miscellaneous Crimes,13336,0.0624625074985003
2021,1,Douglas / Loop,438,Miscellaneous Crimes,14282,0.03066797367315502
2021,2,Douglas / Englewood,784,Miscellaneous Crimes,14282,0.05489427251085282
2021,3,Grand Crossing / Jackson Park,786,Miscellaneous Crimes,14282,0.05503430892031928
2021,4,Avalon Park / Burnside,957,Miscellaneous Crimes,14282,0.06700742192970172
2021,5,Burnside / Pullman,735,Miscellaneous Crimes,14282,0.05146338047892452
2021,6,Auburn Gresham / Chatham,929,Miscellaneous Crimes,14282,0.06504691219717126
2021,7,Englewood / Grand Crossing,807,Miscellaneous Crimes,14282,0.05650469121971713
2021,8,Archer Heights / Ashburn,1057,Miscellaneous Crimes,14282,0.07400924240302478
2021,9,Armour Square / Bridgeport,622,Miscellaneous Crimes,14282,0.043551323344069456
2021,10,Little Village / Lower West Side,597,Miscellaneous Crimes,14282,0.04180086822573869
2021,11,Austin / Garfield Park,800,Miscellaneous Crimes,14282,0.05601456378658451
2021,12,East Village / Garfield Park,548,Miscellaneous Crimes,14282,0.03836997619381039
2021,14,Avondale / Bucktown,433,Miscellaneous Crimes,14282,0.030317882649488866
2021,15,Austin,623,Miscellaneous Crimes,14282,0.04362134154880269
2021,16,Dunning / Edison Park,660,Miscellaneous Crimes,14282,0.04621201512393222
2021,17,Albany Park / Avondale,395,Miscellaneous Crimes,14282,0.027657190869626102
2021,18,Lincoln Park / Magnificent Mile,415,Miscellaneous Crimes,14282,0.029057554964290716
2021,19,Lake View / Lincoln Park,479,Miscellaneous Crimes,14282,0.033538720067217476
2021,20,Andersonville / Edgewater,239,Miscellaneous Crimes,14282,0.016734350931242124
2021,22,Auburn Gresham / Beverly,608,Miscellaneous Crimes,14282,0.04257106847780423
2021,24,Edgewater / Rogers Park,417,Miscellaneous Crimes,14282,0.029197591373757176
2021,25,Austin / Avondale,953,Miscellaneous Crimes,14282,0.0667273491107688
2022,1,Douglas / Loop,545,Miscellaneous Crimes,15012,0.036304289901412205
2022,2,Douglas / Englewood,868,Miscellaneous Crimes,15012,0.05782041033839595
2022,3,Grand Crossing / Jackson Park,741,Miscellaneous Crimes,15012,0.04936051159072742
2022,4,Avalon Park / Burnside,1000,Miscellaneous Crimes,15012,0.06661337596589395
2022,5,Burnside / Pullman,753,Miscellaneous Crimes,15012,0.05015987210231815
2022,6,Auburn Gresham / Chatham,963,Miscellaneous Crimes,15012,0.06414868105515588
2022,7,Englewood / Grand Crossing,692,Miscellaneous Crimes,15012,0.046096456168398615
2022,8,Archer Heights / Ashburn,1049,Miscellaneous Crimes,15012,0.06987743138822275
2022,9,Armour Square / Bridgeport,582,Miscellaneous Crimes,15012,0.03876898481215028
2022,10,Little Village / Lower West Side,618,Miscellaneous Crimes,15012,0.041167066346922465
2022,11,Austin / Garfield Park,782,Miscellaneous Crimes,15012,0.05209166000532907
2022,12,East Village / Garfield Park,690,Miscellaneous Crimes,15012,0.04596322941646683
2022,14,Avondale / Bucktown,533,Miscellaneous Crimes,15012,0.03550492938982148
2022,15,Austin,539,Miscellaneous Crimes,15012,0.03590460964561684
2022,16,Dunning / Edison Park,766,Miscellaneous Crimes,15012,0.051025845989874766
2022,17,Albany Park / Avondale,504,Miscellaneous Crimes,15012,0.03357314148681055
2022,18,Lincoln Park / Magnificent Mile,412,Miscellaneous Crimes,15012,0.027444710897948307
2022,19,Lake View / Lincoln Park,532,Miscellaneous Crimes,15012,0.03543831601385558
2022,20,Andersonville / Edgewater,280,Miscellaneous Crimes,15012,0.018651745270450305
2022,22,Auburn Gresham / Beverly,575,Miscellaneous Crimes,15012,0.03830269118038902
2022,24,Edgewater / Rogers Park,488,Miscellaneous Crimes,15012,0.03250732747135625
2022,25,Austin / Avondale,1100,Miscellaneous Crimes,15012,0.07327471356248334
2023,1,Douglas / Loop,680,Miscellaneous Crimes,16233,0.04188997720692417
2023,2,Douglas / Englewood,849,Miscellaneous Crimes,16233,0.05230086860099797
2023,3,Grand Crossing / Jackson Park,756,Miscellaneous Crimes,16233,0.04657179818887452
2023,4,Avalon Park / Burnside,1094,Miscellaneous Crimes,16233,0.06739358097702211
2023,5,Burnside / Pullman,747,Miscellaneous Crimes,16233,0.04601737201995934
2023,6,Auburn Gresham / Chatham,1160,Miscellaneous Crimes,16233,0.07145937288240005
2023,7,Englewood / Grand Crossing,774,Miscellaneous Crimes,16233,0.04768065052670486
2023,8,Archer Heights / Ashburn,1130,Miscellaneous Crimes,16233,0.0696112856526828
2023,9,Armour Square / Bridgeport,701,Miscellaneous Crimes,16233,0.04318363826772623
2023,10,Little Village / Lower West Side,671,Miscellaneous Crimes,16233,0.041335551038009
2023,11,Austin / Garfield Park,840,Miscellaneous Crimes,16233,0.0517464424320828
2023,12,East Village / Garfield Park,733,Miscellaneous Crimes,16233,0.04515493131275796
2023,14,Avondale / Bucktown,441,Miscellaneous Crimes,16233,0.027166882276843468
2023,15,Austin,530,Miscellaneous Crimes,16233,0.03264954105833796
2023,16,Dunning / Edison Park,841,Miscellaneous Crimes,16233,0.05180804533974004
2023,17,Albany Park / Avondale,505,Miscellaneous Crimes,16233,0.03110946836690692
2023,18,Lincoln Park / Magnificent Mile,478,Miscellaneous Crimes,16233,0.029446189860161398
2023,19,Lake View / Lincoln Park,509,Miscellaneous Crimes,16233,0.03135587999753588
2023,20,Andersonville / Edgewater,304,Miscellaneous Crimes,16233,0.018727283927801392
2023,22,Auburn Gresham / Beverly,634,Miscellaneous Crimes,16233,0.03905624345469106
2023,24,Edgewater / Rogers Park,613,Miscellaneous Crimes,16233,0.037762582393888994
2023,25,Austin / Avondale,1243,Miscellaneous Crimes,16233,0.07657241421795109
2024,1,Douglas / Loop,264,Miscellaneous Crimes,7436,0.03550295857988166
2024,2,Douglas / Englewood,342,Miscellaneous Crimes,7436,0.045992469069392146
2024,3,Grand Crossing / Jackson Park,380,Miscellaneous Crimes,7436,0.05110274341043572
2024,4,Avalon Park / Burnside,452,Miscellaneous Crimes,7436,0.06078536847767617
2024,5,Burnside / Pullman,354,Miscellaneous Crimes,7436,0.04760623991393222
2024,6,Auburn Gresham / Chatham,533,Miscellaneous Crimes,7436,0.07167832167832168
2024,7,Englewood / Grand Crossing,408,Miscellaneous Crimes,7436,0.054868208714362564
2024,8,Archer Heights / Ashburn,679,Miscellaneous Crimes,7436,0.09131253362022593
2024,9,Armour Square / Bridgeport,348,Miscellaneous Crimes,7436,0.046799354491662185
2024,10,Little Village / Lower West Side,312,Miscellaneous Crimes,7436,0.04195804195804196
2024,11,Austin / Garfield Park,363,Miscellaneous Crimes,7436,0.04881656804733728
2024,12,East Village / Garfield Park,327,Miscellaneous Crimes,7436,0.04397525551371705
2024,14,Avondale / Bucktown,206,Miscellaneous Crimes,7436,0.027703066164604627
2024,15,Austin,209,Miscellaneous Crimes,7436,0.028106508875739646
2024,16,Dunning / Edison Park,301,Miscellaneous Crimes,7436,0.04047875201721356
2024,17,Albany Park / Avondale,222,Miscellaneous Crimes,7436,0.029854760623991394
2024,18,Lincoln Park / Magnificent Mile,216,Miscellaneous Crimes,7436,0.029047875201721356
2024,19,Lake View / Lincoln Park,234,Miscellaneous Crimes,7436,0.03146853146853147
2024,20,Andersonville / Edgewater,137,Miscellaneous Crimes,7436,0.018423883808499193
2024,22,Auburn Gresham / Beverly,345,Miscellaneous Crimes,7436,0.04639591178052716
2024,24,Edgewater / Rogers Park,257,Miscellaneous Crimes,7436,0.034561592253899945
2024,25,Austin / Avondale,547,Miscellaneous Crimes,7436,0.0735610543302851
2001,1,Douglas / Loop,301,Public Order Crimes,15654,0.019228312252459436
2001,2,Douglas / Englewood,901,Public Order Crimes,15654,0.05755717388526894
2001,3,Grand Crossing / Jackson Park,555,Public Order Crimes,15654,0.03545419701034879
2001,4,Avalon Park / Burnside,800,Public Order Crimes,15654,0.05110514884374601
2001,5,Burnside / Pullman,553,Public Order Crimes,15654,0.03532643413823943
2001,6,Auburn Gresham / Chatham,605,Public Order Crimes,15654,0.03864826881308292
2001,7,Englewood / Grand Crossing,814,Public Order Crimes,15654,0.051999488948511564
2001,8,Archer Heights / Ashburn,944,Public Order Crimes,15654,0.06030407563562029
2001,9,Armour Square / Bridgeport,1024,Public Order Crimes,15654,0.06541459051999489
2001,10,Little Village / Lower West Side,518,Public Order Crimes,15654,0.03309058387632554
2001,11,Austin / Garfield Park,988,Public Order Crimes,15654,0.06311485882202632
2001,12,East Village / Garfield Park,486,Public Order Crimes,15654,0.0310463779225757
2001,13,East Village / Garfield Park,567,Public Order Crimes,15654,0.03622077424300498
2001,14,Avondale / Bucktown,1194,Public Order Crimes,15654,0.07627443464929091
2001,15,Austin,683,Public Order Crimes,15654,0.04363102082534815
2001,16,Dunning / Edison Park,342,Public Order Crimes,15654,0.02184745113070142
2001,17,Albany Park / Avondale,406,Public Order Crimes,15654,0.0259358630382011
2001,18,Lincoln Park / Magnificent Mile,857,Public Order Crimes,15654,0.05474639069886291
2001,19,Lake View / Lincoln Park,409,Public Order Crimes,15654,0.026127507346365146
2001,20,Andersonville / Edgewater,281,Public Order Crimes,15654,0.017950683531365787
2001,21,Chinatown / Douglas,226,Public Order Crimes,15654,0.014437204548358246
2001,22,Auburn Gresham / Beverly,343,Public Order Crimes,15654,0.0219113325667561
2001,23,Boystown / Lake View,349,Public Order Crimes,15654,0.022294621183084194
2001,24,Edgewater / Rogers Park,353,Public Order Crimes,15654,0.022550146927302925
2001,25,Austin / Avondale,1155,Public Order Crimes,15654,0.0737830586431583
2002,1,Douglas / Loop,284,Public Order Crimes,15565,0.01824606488917443
2002,2,Douglas / Englewood,532,Public Order Crimes,15565,0.03417924831352393
2002,3,Grand Crossing / Jackson Park,523,Public Order Crimes,15565,0.0336010279473177
2002,4,Avalon Park / Burnside,583,Public Order Crimes,15565,0.03745583038869258
2002,5,Burnside / Pullman,657,Public Order Crimes,15565,0.04221008673305493
2002,6,Auburn Gresham / Chatham,475,Public Order Crimes,15565,0.030517185994217797
2002,7,Englewood / Grand Crossing,864,Public Order Crimes,15565,0.05550915515579827
2002,8,Archer Heights / Ashburn,821,Public Order Crimes,15565,0.0527465467394796
2002,9,Armour Square / Bridgeport,1064,Public Order Crimes,15565,0.06835849662704786
2002,10,Little Village / Lower West Side,749,Public Order Crimes,15565,0.048120783809829745
2002,11,Austin / Garfield Park,1246,Public Order Crimes,15565,0.080051397365885
2002,12,East Village / Garfield Park,442,Public Order Crimes,15565,0.028397044651461614
2002,13,East Village / Garfield Park,421,Public Order Crimes,15565,0.027047863796980404
2002,14,Avondale / Bucktown,1342,Public Order Crimes,15565,0.0862190812720848
2002,15,Austin,973,Public Order Crimes,15565,0.0625120462576293
2002,16,Dunning / Edison Park,356,Public Order Crimes,15565,0.022871827818824287
2002,17,Albany Park / Avondale,412,Public Order Crimes,15565,0.026469643430774174
2002,18,Lincoln Park / Magnificent Mile,801,Public Order Crimes,15565,0.05146161259235464
2002,19,Lake View / Lincoln Park,311,Public Order Crimes,15565,0.019980725987793126
2002,20,Andersonville / Edgewater,328,Public Order Crimes,15565,0.02107292001284934
2002,21,Chinatown / Douglas,144,Public Order Crimes,15565,0.009251525859299711
2002,22,Auburn Gresham / Beverly,308,Public Order Crimes,15565,0.019787985865724382
2002,23,Boystown / Lake View,331,Public Order Crimes,15565,0.021265660134918086
2002,24,Edgewater / Rogers Park,335,Public Order Crimes,15565,0.021522646964343077
2002,25,Austin / Avondale,1263,Public Order Crimes,15565,0.08114359139094121
2003,1,Douglas / Loop,224,Public Order Crimes,15276,0.014663524482848913
2003,2,Douglas / Englewood,624,Public Order Crimes,15276,0.0408483896307934
2003,3,Grand Crossing / Jackson Park,471,Public Order Crimes,15276,0.030832678711704635
2003,4,Avalon Park / Burnside,673,Public Order Crimes,15276,0.0440560356114166
2003,5,Burnside / Pullman,567,Public Order Crimes,15276,0.03711704634721131
2003,6,Auburn Gresham / Chatham,518,Public Order Crimes,15276,0.03390940036658811
2003,7,Englewood / Grand Crossing,832,Public Order Crimes,15276,0.05446451950772453
2003,8,Archer Heights / Ashburn,786,Public Order Crimes,15276,0.05145326001571092
2003,9,Armour Square / Bridgeport,1225,Public Order Crimes,15276,0.08019114951558
2003,10,Little Village / Lower West Side,682,Public Order Crimes,15276,0.044645195077245355
2003,11,Austin / Garfield Park,1250,Public Order Crimes,15276,0.08182770358732652
2003,12,East Village / Garfield Park,432,Public Order Crimes,15276,0.028279654359780047
2003,13,East Village / Garfield Park,528,Public Order Crimes,15276,0.03456402199528672
2003,14,Avondale / Bucktown,946,Public Order Crimes,15276,0.06192720607488871
2003,15,Austin,809,Public Order Crimes,15276,0.052958889761717726
2003,16,Dunning / Edison Park,320,Public Order Crimes,15276,0.020947892118355592
2003,17,Albany Park / Avondale,396,Public Order Crimes,15276,0.025923016496465043
2003,18,Lincoln Park / Magnificent Mile,816,Public Order Crimes,15276,0.05341712490180676
2003,19,Lake View / Lincoln Park,256,Public Order Crimes,15276,0.016758313694684474
2003,20,Andersonville / Edgewater,275,Public Order Crimes,15276,0.018002094789211835
2003,21,Chinatown / Douglas,132,Public Order Crimes,15276,0.00864100549882168
2003,22,Auburn Gresham / Beverly,359,Public Order Crimes,15276,0.02350091647028018
2003,23,Boystown / Lake View,336,Public Order Crimes,15276,0.02199528672427337
2003,24,Edgewater / Rogers Park,401,Public Order Crimes,15276,0.02625032731081435
2003,25,Austin / Avondale,1418,Public Order Crimes,15276,0.0928253469494632
2004,1,Douglas / Loop,199,Public Order Crimes,16398,0.012135626295889743
2004,2,Douglas / Englewood,724,Public Order Crimes,16398,0.044151725820221976
2004,3,Grand Crossing / Jackson Park,661,Public Order Crimes,16398,0.04030979387730211
2004,4,Avalon Park / Burnside,693,Public Order Crimes,16398,0.04226125137211855
2004,5,Burnside / Pullman,722,Public Order Crimes,16398,0.04402975972679595
