TSNE Component 1,TSNE Component 2,cluster,Beat
18.247818,-10.774934,2,1522
11.146734,-4.3926435,0,1523
12.614556,-4.376336,0,1524
12.35723,-4.1022177,0,1531
15.275587,-6.3673162,2,1532
19.056814,-9.639574,2,1533
-7.015709,12.350416,3,1611
-9.352894,11.0984335,3,1612
-7.8779845,12.019893,3,1613
-7.646908,7.1991835,3,1614
-9.343081,11.511345,3,1621
7.006059,8.171271,0,1622
7.2090654,7.201316,0,1623
-6.522302,2.7016172,3,1624
-6.000255,12.013706,3,1631
-5.1763854,5.462423,3,1632
7.5055175,6.80975,0,1633
0.75749075,-0.53602487,0,1634
-12.349552,13.086205,3,1650
-11.828653,9.787637,3,1651
-12.496968,12.649657,3,1652
-12.037064,12.3610525,3,1653
-10.110209,12.373088,3,1654
-12.0130825,12.9201765,3,1655
-11.036419,-0.3822705,3,1711
9.749241,6.7658114,1,1712
-6.381695,5.6884336,3,1713
-10.007546,-0.29014242,3,1722
11.119602,4.210662,0,1723
-6.8547964,1.9829665,3,1724
-5.439363,1.6622008,3,1731
-12.312645,-1.8233286,1,1732
-8.19587,3.3233724,3,1733
-13.862516,6.171287,3,1811
-12.507007,5.732625,3,1812
-12.429038,8.673208,3,1813
-14.397965,4.3485518,3,1814
-15.386895,-6.212402,1,1821
-17.904741,-1.373529,1,1822
-10.117641,9.140052,3,1823
-15.718655,-2.520339,1,1824
-18.266731,-5.8309374,1,1831
-12.481186,-0.7750036,1,1832
-18.637411,-4.7601924,1,1833
-19.892555,-6.4891076,1,1834
-15.434617,-2.2528157,1,1911
-15.508685,2.0066862,1,1912
-9.247421,0.5924885,3,1913
-5.391777,-1.0333384,3,1914
-13.221287,-0.52765316,1,1915
-14.514827,5.1990643,3,1921
-16.441828,1.7176386,1,1922
-10.599382,5.829382,3,1923
-16.92121,-1.8660278,1,1924
-17.822523,-4.75113,1,1925
-15.086039,1.4469835,1,1931
-13.735888,5.331365,3,1932
-16.752716,0.11490244,1,1933
-16.834446,-3.6495602,1,1934
-17.60288,-2.743987,1,1935
9.253129,7.35429,1,2011
-10.285775,7.0251913,3,2012
-8.977271,7.12418,3,2013
-9.584992,8.534063,3,2022
-10.709457,1.1422113,3,2023
-6.1074853,7.5688233,3,2024
-11.387199,4.1970677,3,2031
-12.799227,7.347314,3,2032
-9.429124,10.270547,3,2033
-5.24893,13.15578,3,2211
6.533773,8.995266,0,2212
-5.3234916,10.848604,3,2213
6.222032,6.2927346,0,2221
3.3419456,-2.9335177,0,2222
9.660905,-10.837475,0,2223
2.1418235,-1.0541557,0,2232
1.1888669,-1.0076741,0,2233
2.9516857,-3.9144197,0,2234
-13.688194,-4.8238573,1,2411
1.2183719,-4.568169,0,2412
12.019408,5.797124,1,2413
12.881166,5.3526163,0,2422
-7.297371,2.7786877,3,2423
-5.6429467,2.2335591,3,2424
-7.8457327,4.462688,3,2431
-11.6379385,-0.9100434,1,2432
-14.98309,-4.541493,1,2433
-3.6186154,6.167072,3,2511
11.22775,5.8109813,0,2512
-7.911942,9.914984,3,2513
2.00153,0.54128754,0,2514
8.910154,-7.8343186,0,2515
7.622214,-7.9994283,0,2521
-2.3387291,0.6490186,3,2522
-4.200959,-0.13716838,3,2523
-6.02283,4.56804,3,2524
-3.9808779,7.9725957,3,2525
-1.9835656,3.9717758,3,2531
8.498691,-5.0146117,0,2532
12.016038,6.9298143,0,2533
11.562499,-8.0525675,0,2534
-0.7476349,-5.7103214,0,2535
