dayofweek,beat,district,primary_type,count,average
Tuesday,0313,03,THEFT,639,0.07470189385083002
Tuesday,0313,03,WEAPONS VIOLATION,87,0.01017068038344634
Tuesday,0314,03,ARSON,4,0.00046761748889408465
Tuesday,0314,03,ASSAULT,357,0.041734860883797055
Tuesday,0314,03,BATTERY,766,0.08954874912321721
Tuesday,0314,03,BURGLARY,248,0.028992284311433247
Tuesday,0314,03,CRIM SEXUAL ASSAULT,11,0.0012859480944587328
Tuesday,0314,03,CRIMINAL DAMAGE,433,0.05061959317278466
Tuesday,0314,03,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Tuesday,0314,03,CRIMINAL TRESPASS,114,0.013327098433481413
Tuesday,0314,03,DECEPTIVE PRACTICE,136,0.01589899462239888
Tuesday,0314,03,GAMBLING,7,0.0008183306055646482
Tuesday,0314,03,HOMICIDE,4,0.00046761748889408465
Tuesday,0314,03,INTERFERENCE WITH PUBLIC OFFICER,10,0.0011690437222352116
Tuesday,0314,03,INTIMIDATION,6,0.0007014262333411269
Tuesday,0314,03,KIDNAPPING,7,0.0008183306055646482
Tuesday,0314,03,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Tuesday,0314,03,MOTOR VEHICLE THEFT,204,0.023848491933598316
Tuesday,0314,03,NARCOTICS,139,0.01624970773906944
Tuesday,0314,03,OFFENSE INVOLVING CHILDREN,36,0.004208557400046762
Tuesday,0314,03,OTHER OFFENSE,278,0.03249941547813888
Tuesday,0314,03,PROSTITUTION,4,0.00046761748889408465
Tuesday,0314,03,PUBLIC PEACE VIOLATION,56,0.006546644844517185
Tuesday,0314,03,ROBBERY,143,0.016717325227963525
Tuesday,0314,03,SEX OFFENSE,20,0.002338087444470423
Tuesday,0314,03,STALKING,9,0.0010521393500116905
Tuesday,0314,03,THEFT,785,0.09176993219546412
Tuesday,0314,03,WEAPONS VIOLATION,44,0.005143792377834931
Tuesday,0321,03,ARSON,15,0.0017535655833528173
Tuesday,0321,03,ASSAULT,570,0.06663549216740706
Tuesday,0321,03,BATTERY,1455,0.17009586158522327
Tuesday,0321,03,BURGLARY,497,0.05810147299509002
Tuesday,0321,03,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Tuesday,0321,03,CRIM SEXUAL ASSAULT,17,0.00198737432779986
Tuesday,0321,03,CRIMINAL DAMAGE,753,0.08802899228431144
Tuesday,0321,03,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Tuesday,0321,03,CRIMINAL TRESPASS,236,0.027589431844750992
Tuesday,0321,03,DECEPTIVE PRACTICE,244,0.028524666822539162
Tuesday,0321,03,GAMBLING,30,0.0035071311667056347
Tuesday,0321,03,HOMICIDE,11,0.0012859480944587328
Tuesday,0321,03,INTERFERENCE WITH PUBLIC OFFICER,20,0.002338087444470423
Tuesday,0321,03,INTIMIDATION,4,0.00046761748889408465
Tuesday,0321,03,KIDNAPPING,8,0.0009352349777881693
Tuesday,0321,03,LIQUOR LAW VIOLATION,8,0.0009352349777881693
Tuesday,0321,03,MOTOR VEHICLE THEFT,267,0.03121346738368015
Tuesday,0321,03,NARCOTICS,760,0.08884732288987608
Tuesday,0321,03,OFFENSE INVOLVING CHILDREN,74,0.008650923544540565
Tuesday,0321,03,OTHER OFFENSE,520,0.060790273556231005
Tuesday,0321,03,PROSTITUTION,9,0.0010521393500116905
Tuesday,0321,03,PUBLIC PEACE VIOLATION,56,0.006546644844517185
Tuesday,0321,03,ROBBERY,270,0.031564180500350716
Tuesday,0321,03,SEX OFFENSE,21,0.0024549918166939444
Tuesday,0321,03,STALKING,7,0.0008183306055646482
Tuesday,0321,03,THEFT,879,0.1027589431844751
Tuesday,0321,03,WEAPONS VIOLATION,141,0.016483516483516484
Tuesday,0322,03,ARSON,3,0.00035071311667056346
Tuesday,0322,03,ASSAULT,427,0.04991816693944354
Tuesday,0322,03,BATTERY,898,0.104980126256722
Tuesday,0322,03,BURGLARY,320,0.03740939911152677
Tuesday,0322,03,CRIM SEXUAL ASSAULT,14,0.0016366612111292963
Tuesday,0322,03,CRIMINAL DAMAGE,505,0.05903670797287819
Tuesday,0322,03,CRIMINAL SEXUAL ASSAULT,2,0.00023380874444704232
Tuesday,0322,03,CRIMINAL TRESPASS,108,0.012625672200140286
Tuesday,0322,03,DECEPTIVE PRACTICE,159,0.018587795183539865
Tuesday,0322,03,GAMBLING,1,0.00011690437222352116
Tuesday,0322,03,HOMICIDE,15,0.0017535655833528173
Tuesday,0322,03,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Tuesday,0322,03,KIDNAPPING,3,0.00035071311667056346
Tuesday,0322,03,LIQUOR LAW VIOLATION,4,0.00046761748889408465
Tuesday,0322,03,MOTOR VEHICLE THEFT,306,0.03577273790039748
Tuesday,0322,03,NARCOTICS,398,0.04652794014496142
Tuesday,0322,03,OBSCENITY,1,0.00011690437222352116
Tuesday,0322,03,OFFENSE INVOLVING CHILDREN,27,0.0031564180500350714
Tuesday,0322,03,OTHER OFFENSE,347,0.040565817161561844
Tuesday,0322,03,PROSTITUTION,4,0.00046761748889408465
Tuesday,0322,03,PUBLIC PEACE VIOLATION,30,0.0035071311667056347
Tuesday,0322,03,ROBBERY,208,0.0243161094224924
Tuesday,0322,03,SEX OFFENSE,10,0.0011690437222352116
Tuesday,0322,03,STALKING,5,0.0005845218611176058
Tuesday,0322,03,THEFT,642,0.07505260696750059
Tuesday,0322,03,WEAPONS VIOLATION,90,0.010521393500116905
Tuesday,0323,03,ARSON,12,0.0014028524666822538
Tuesday,0323,03,ASSAULT,453,0.05295768061725509
Tuesday,0323,03,BATTERY,1078,0.1260229132569558
Tuesday,0323,03,BURGLARY,340,0.03974748655599719
Tuesday,0323,03,CRIM SEXUAL ASSAULT,15,0.0017535655833528173
Tuesday,0323,03,CRIMINAL DAMAGE,671,0.0784428337619827
Tuesday,0323,03,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Tuesday,0323,03,CRIMINAL TRESPASS,107,0.012508767827916763
Tuesday,0323,03,DECEPTIVE PRACTICE,197,0.02303016132803367
Tuesday,0323,03,GAMBLING,5,0.0005845218611176058
Tuesday,0323,03,HOMICIDE,18,0.002104278700023381
Tuesday,0323,03,INTERFERENCE WITH PUBLIC OFFICER,17,0.00198737432779986
Tuesday,0323,03,INTIMIDATION,5,0.0005845218611176058
Tuesday,0323,03,KIDNAPPING,3,0.00035071311667056346
Tuesday,0323,03,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Tuesday,0323,03,MOTOR VEHICLE THEFT,365,0.042670095861585225
Tuesday,0323,03,NARCOTICS,431,0.05038578442833762
Tuesday,0323,03,OFFENSE INVOLVING CHILDREN,52,0.0060790273556231
Tuesday,0323,03,OTHER OFFENSE,404,0.04722936637830255
Tuesday,0323,03,PROSTITUTION,10,0.0011690437222352116
Tuesday,0323,03,PUBLIC PEACE VIOLATION,25,0.002922609305588029
Tuesday,0323,03,ROBBERY,294,0.03436988543371522
Tuesday,0323,03,SEX OFFENSE,16,0.0018704699555763386
Tuesday,0323,03,STALKING,4,0.00046761748889408465
Tuesday,0323,03,THEFT,740,0.08650923544540566
Tuesday,0323,03,WEAPONS VIOLATION,106,0.012391863455693243
Tuesday,0324,03,ARSON,11,0.0012859480944587328
Tuesday,0324,03,ASSAULT,510,0.059621229833995794
Tuesday,0324,03,BATTERY,1323,0.1546644844517185
Tuesday,0324,03,BURGLARY,460,0.05377601122281973
Tuesday,0324,03,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Tuesday,0324,03,CRIM SEXUAL ASSAULT,22,0.0025718961889174656
Tuesday,0324,03,CRIMINAL DAMAGE,709,0.0828851999064765
Tuesday,0324,03,CRIMINAL SEXUAL ASSAULT,8,0.0009352349777881693
Tuesday,0324,03,CRIMINAL TRESPASS,133,0.015548281505728314
Tuesday,0324,03,DECEPTIVE PRACTICE,222,0.025952770633621697
Tuesday,0324,03,GAMBLING,9,0.0010521393500116905
Tuesday,0324,03,HOMICIDE,18,0.002104278700023381
Tuesday,0324,03,INTERFERENCE WITH PUBLIC OFFICER,12,0.0014028524666822538
Tuesday,0324,03,INTIMIDATION,3,0.00035071311667056346
Tuesday,0324,03,KIDNAPPING,2,0.00023380874444704232
Tuesday,0324,03,LIQUOR LAW VIOLATION,2,0.00023380874444704232
Tuesday,0324,03,MOTOR VEHICLE THEFT,264,0.030862754267009587
Tuesday,0324,03,NARCOTICS,456,0.05330839373392565
Tuesday,0324,03,OFFENSE INVOLVING CHILDREN,58,0.006780453588964227
Tuesday,0324,03,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Tuesday,0324,03,OTHER OFFENSE,458,0.05354220247837269
Tuesday,0324,03,PROSTITUTION,6,0.0007014262333411269
Tuesday,0324,03,PUBLIC PEACE VIOLATION,24,0.0028057049333645077
Tuesday,0324,03,RITUALISM,1,0.00011690437222352116
Tuesday,0324,03,ROBBERY,291,0.034019172317044655
Tuesday,0324,03,SEX OFFENSE,24,0.0028057049333645077
Tuesday,0324,03,STALKING,2,0.00023380874444704232
Tuesday,0324,03,THEFT,932,0.10895487491232173
Tuesday,0324,03,WEAPONS VIOLATION,100,0.011690437222352116
Tuesday,0331,03,ARSON,1,0.00011690437222352116
Tuesday,0331,03,ASSAULT,413,0.04828150572831424
Tuesday,0331,03,BATTERY,1073,0.1254383913958382
Tuesday,0331,03,BURGLARY,472,0.055178863689501985
Tuesday,0331,03,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Tuesday,0331,03,CRIMINAL DAMAGE,682,0.07972878185644143
Tuesday,0331,03,CRIMINAL SEXUAL ASSAULT,11,0.0012859480944587328
Tuesday,0331,03,CRIMINAL TRESPASS,122,0.014262333411269581
Tuesday,0331,03,DECEPTIVE PRACTICE,205,0.023965396305821837
Tuesday,0331,03,GAMBLING,12,0.0014028524666822538
Tuesday,0331,03,HOMICIDE,18,0.002104278700023381
Tuesday,0331,03,HUMAN TRAFFICKING,1,0.00011690437222352116
Tuesday,0331,03,INTERFERENCE WITH PUBLIC OFFICER,13,0.001519756838905775
Tuesday,0331,03,INTIMIDATION,4,0.00046761748889408465
Tuesday,0331,03,KIDNAPPING,3,0.00035071311667056346
Tuesday,0331,03,LIQUOR LAW VIOLATION,7,0.0008183306055646482
Tuesday,0331,03,MOTOR VEHICLE THEFT,315,0.036824877250409165
Tuesday,0331,03,NARCOTICS,382,0.04465747018938508
Tuesday,0331,03,NON - CRIMINAL,1,0.00011690437222352116
Tuesday,0331,03,OBSCENITY,1,0.00011690437222352116
Tuesday,0331,03,OFFENSE INVOLVING CHILDREN,38,0.004442366144493804
Tuesday,0331,03,OTHER OFFENSE,449,0.052490063128361
Tuesday,0331,03,PROSTITUTION,12,0.0014028524666822538
Tuesday,0331,03,PUBLIC PEACE VIOLATION,27,0.0031564180500350714
Tuesday,0331,03,ROBBERY,251,0.029342997428103812
Tuesday,0331,03,SEX OFFENSE,15,0.0017535655833528173
Tuesday,0331,03,STALKING,7,0.0008183306055646482
Tuesday,0331,03,THEFT,923,0.10790273556231003
Tuesday,0331,03,WEAPONS VIOLATION,91,0.010638297872340425
Tuesday,0332,03,ARSON,3,0.00035071311667056346
Tuesday,0332,03,ASSAULT,425,0.049684358194996496
Tuesday,0332,03,BATTERY,1101,0.1287117138180968
Tuesday,0332,03,BURGLARY,424,0.04956745382277297
Tuesday,0332,03,CRIM SEXUAL ASSAULT,20,0.002338087444470423
Tuesday,0332,03,CRIMINAL DAMAGE,668,0.07809212064531214
Tuesday,0332,03,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Tuesday,0332,03,CRIMINAL TRESPASS,164,0.01917231704465747
Tuesday,0332,03,DECEPTIVE PRACTICE,212,0.024783726911386486
Tuesday,0332,03,GAMBLING,28,0.0032733224222585926
Tuesday,0332,03,HOMICIDE,7,0.0008183306055646482
Tuesday,0332,03,INTERFERENCE WITH PUBLIC OFFICER,15,0.0017535655833528173
Tuesday,0332,03,INTIMIDATION,4,0.00046761748889408465
Tuesday,0332,03,KIDNAPPING,6,0.0007014262333411269
Tuesday,0332,03,LIQUOR LAW VIOLATION,3,0.00035071311667056346
Tuesday,0332,03,MOTOR VEHICLE THEFT,251,0.029342997428103812
Tuesday,0332,03,NARCOTICS,322,0.03764320785597381
Tuesday,0332,03,NON-CRIMINAL,1,0.00011690437222352116
Tuesday,0332,03,OFFENSE INVOLVING CHILDREN,51,0.005962122983399579
Tuesday,0332,03,OTHER OFFENSE,378,0.044189852700491
Tuesday,0332,03,PROSTITUTION,2,0.00023380874444704232
Tuesday,0332,03,PUBLIC PEACE VIOLATION,29,0.0033902267944821134
Tuesday,0332,03,ROBBERY,216,0.02525134440028057
Tuesday,0332,03,SEX OFFENSE,15,0.0017535655833528173
Tuesday,0332,03,STALKING,6,0.0007014262333411269
Tuesday,0332,03,THEFT,787,0.09200374093991115
Tuesday,0332,03,WEAPONS VIOLATION,94,0.01098901098901099
Tuesday,0333,03,ARSON,5,0.0005845218611176058
Tuesday,0333,03,ASSAULT,289,0.033785363572597614
Tuesday,0333,03,BATTERY,740,0.08650923544540566
Tuesday,0333,03,BURGLARY,276,0.03226560673369184
Tuesday,0333,03,CRIM SEXUAL ASSAULT,14,0.0016366612111292963
Tuesday,0333,03,CRIMINAL DAMAGE,372,0.04348842646714987
Tuesday,0333,03,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Tuesday,0333,03,CRIMINAL TRESPASS,150,0.017535655833528174
Tuesday,0333,03,DECEPTIVE PRACTICE,155,0.01812017769464578
Tuesday,0333,03,GAMBLING,2,0.00023380874444704232
Tuesday,0333,03,HOMICIDE,8,0.0009352349777881693
Tuesday,0333,03,INTERFERENCE WITH PUBLIC OFFICER,4,0.00046761748889408465
Tuesday,0333,03,INTIMIDATION,3,0.00035071311667056346
Tuesday,0333,03,KIDNAPPING,3,0.00035071311667056346
Tuesday,0333,03,LIQUOR LAW VIOLATION,2,0.00023380874444704232
Tuesday,0333,03,MOTOR VEHICLE THEFT,162,0.01893850830021043
Tuesday,0333,03,NARCOTICS,229,0.026771101239186346
Tuesday,0333,03,OFFENSE INVOLVING CHILDREN,24,0.0028057049333645077
Tuesday,0333,03,OTHER OFFENSE,262,0.030628945522562543
Tuesday,0333,03,PROSTITUTION,9,0.0010521393500116905
Tuesday,0333,03,PUBLIC PEACE VIOLATION,16,0.0018704699555763386
Tuesday,0333,03,ROBBERY,177,0.020692073883563245
Tuesday,0333,03,SEX OFFENSE,14,0.0016366612111292963
Tuesday,0333,03,STALKING,2,0.00023380874444704232
Tuesday,0333,03,THEFT,989,0.11561842412906242
Tuesday,0333,03,WEAPONS VIOLATION,60,0.007014262333411269
Tuesday,0334,03,ARSON,1,0.00011690437222352116
Tuesday,0334,03,ASSAULT,341,0.039864390928220715
Tuesday,0334,03,BATTERY,936,0.1094224924012158
Tuesday,0334,03,BURGLARY,304,0.03553892915595043
Tuesday,0334,03,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Tuesday,0334,03,CRIMINAL DAMAGE,453,0.05295768061725509
Tuesday,0334,03,CRIMINAL SEXUAL ASSAULT,7,0.0008183306055646482
Tuesday,0334,03,CRIMINAL TRESPASS,80,0.009352349777881692
Tuesday,0334,03,DECEPTIVE PRACTICE,181,0.02115969137245733
Tuesday,0334,03,GAMBLING,9,0.0010521393500116905
Tuesday,0334,03,HOMICIDE,9,0.0010521393500116905
Tuesday,0334,03,INTERFERENCE WITH PUBLIC OFFICER,7,0.0008183306055646482
Tuesday,0334,03,INTIMIDATION,1,0.00011690437222352116
Tuesday,0334,03,KIDNAPPING,5,0.0005845218611176058
Tuesday,0334,03,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Tuesday,0334,03,MOTOR VEHICLE THEFT,204,0.023848491933598316
Tuesday,0334,03,NARCOTICS,249,0.029109188683656768
Tuesday,0334,03,OBSCENITY,2,0.00023380874444704232
Tuesday,0334,03,OFFENSE INVOLVING CHILDREN,25,0.002922609305588029
Tuesday,0334,03,OTHER OFFENSE,340,0.03974748655599719
Tuesday,0334,03,PROSTITUTION,27,0.0031564180500350714
Tuesday,0334,03,PUBLIC PEACE VIOLATION,19,0.002221183072246902
Tuesday,0334,03,ROBBERY,155,0.01812017769464578
Tuesday,0334,03,SEX OFFENSE,17,0.00198737432779986
Tuesday,0334,03,STALKING,4,0.00046761748889408465
Tuesday,0334,03,THEFT,649,0.07587093757306523
Tuesday,0334,03,WEAPONS VIOLATION,51,0.005962122983399579
Tuesday,0411,04,ARSON,5,0.0005845218611176058
Tuesday,0411,04,ASSAULT,397,0.0464110357727379
Tuesday,0411,04,BATTERY,873,0.10205751695113398
Tuesday,0411,04,BURGLARY,245,0.028641571194762683
Tuesday,0411,04,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Tuesday,0411,04,CRIM SEXUAL ASSAULT,21,0.0024549918166939444
Tuesday,0411,04,CRIMINAL DAMAGE,483,0.05646481178396072
Tuesday,0411,04,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Tuesday,0411,04,CRIMINAL TRESPASS,100,0.011690437222352116
Tuesday,0411,04,DECEPTIVE PRACTICE,218,0.025485153144727612
Tuesday,0411,04,GAMBLING,6,0.0007014262333411269
Tuesday,0411,04,HOMICIDE,10,0.0011690437222352116
Tuesday,0411,04,INTERFERENCE WITH PUBLIC OFFICER,12,0.0014028524666822538
Tuesday,0411,04,INTIMIDATION,6,0.0007014262333411269
Tuesday,0411,04,LIQUOR LAW VIOLATION,2,0.00023380874444704232
Tuesday,0411,04,MOTOR VEHICLE THEFT,288,0.0336684592003741
Tuesday,0411,04,NARCOTICS,269,0.03144727612812719
Tuesday,0411,04,OFFENSE INVOLVING CHILDREN,38,0.004442366144493804
Tuesday,0411,04,OTHER OFFENSE,306,0.03577273790039748
Tuesday,0411,04,PROSTITUTION,4,0.00046761748889408465
Tuesday,0411,04,PUBLIC PEACE VIOLATION,20,0.002338087444470423
Tuesday,0411,04,ROBBERY,249,0.029109188683656768
Tuesday,0411,04,SEX OFFENSE,18,0.002104278700023381
Tuesday,0411,04,STALKING,4,0.00046761748889408465
Tuesday,0411,04,THEFT,1147,0.13408931494037876
Tuesday,0411,04,WEAPONS VIOLATION,70,0.008183306055646482
Tuesday,0412,04,ARSON,11,0.0012859480944587328
Tuesday,0412,04,ASSAULT,406,0.04746317512274959
Tuesday,0412,04,BATTERY,957,0.11187748421790975
Tuesday,0412,04,BURGLARY,365,0.042670095861585225
Tuesday,0412,04,CRIM SEXUAL ASSAULT,14,0.0016366612111292963
Tuesday,0412,04,CRIMINAL DAMAGE,627,0.07329904138414776
Tuesday,0412,04,CRIMINAL SEXUAL ASSAULT,4,0.00046761748889408465
Tuesday,0412,04,CRIMINAL TRESPASS,93,0.010872106616787468
Tuesday,0412,04,DECEPTIVE PRACTICE,332,0.03881225157820903
Tuesday,0412,04,GAMBLING,4,0.00046761748889408465
Tuesday,0412,04,HOMICIDE,11,0.0012859480944587328
Tuesday,0412,04,INTERFERENCE WITH PUBLIC OFFICER,5,0.0005845218611176058
Tuesday,0412,04,INTIMIDATION,5,0.0005845218611176058
Tuesday,0412,04,KIDNAPPING,8,0.0009352349777881693
Tuesday,0412,04,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Tuesday,0412,04,MOTOR VEHICLE THEFT,377,0.044072948328267476
Tuesday,0412,04,NARCOTICS,238,0.027823240589198037
Tuesday,0412,04,OFFENSE INVOLVING CHILDREN,44,0.005143792377834931
Tuesday,0412,04,OTHER OFFENSE,410,0.04793079261164367
Tuesday,0412,04,PROSTITUTION,1,0.00011690437222352116
Tuesday,0412,04,PUBLIC PEACE VIOLATION,66,0.007715688566752397
Tuesday,0412,04,ROBBERY,326,0.0381108253448679
Tuesday,0412,04,SEX OFFENSE,21,0.0024549918166939444
Tuesday,0412,04,STALKING,8,0.0009352349777881693
Tuesday,0412,04,THEFT,1133,0.13245265372924947
Tuesday,0412,04,WEAPONS VIOLATION,95,0.01110591536123451
Tuesday,0413,04,ARSON,9,0.0010521393500116905
Tuesday,0413,04,ASSAULT,389,0.04547580079494973
Tuesday,0413,04,BATTERY,856,0.10007014262333411
Tuesday,0413,04,BURGLARY,362,0.04231938274491466
Tuesday,0413,04,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Tuesday,0413,04,CRIM SEXUAL ASSAULT,19,0.002221183072246902
Tuesday,0413,04,CRIMINAL DAMAGE,641,0.07493570259527706
Tuesday,0413,04,CRIMINAL SEXUAL ASSAULT,5,0.0005845218611176058
Tuesday,0413,04,CRIMINAL TRESPASS,88,0.010287584755669862
Tuesday,0413,04,DECEPTIVE PRACTICE,242,0.02829085807809212
Tuesday,0413,04,GAMBLING,7,0.0008183306055646482
Tuesday,0413,04,HOMICIDE,6,0.0007014262333411269
Tuesday,0413,04,INTERFERENCE WITH PUBLIC OFFICER,13,0.001519756838905775
Tuesday,0413,04,INTIMIDATION,2,0.00023380874444704232
Tuesday,0413,04,KIDNAPPING,5,0.0005845218611176058
Tuesday,0413,04,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Tuesday,0413,04,MOTOR VEHICLE THEFT,346,0.04044891278933832
Tuesday,0413,04,NARCOTICS,332,0.03881225157820903
Tuesday,0413,04,OBSCENITY,1,0.00011690437222352116
Tuesday,0413,04,OFFENSE INVOLVING CHILDREN,28,0.0032733224222585926
Tuesday,0413,04,OTHER OFFENSE,382,0.04465747018938508
Tuesday,0413,04,PUBLIC PEACE VIOLATION,33,0.0038578442833761984
Tuesday,0413,04,ROBBERY,217,0.02536824877250409
Tuesday,0413,04,SEX OFFENSE,17,0.00198737432779986
Tuesday,0413,04,THEFT,859,0.10042085574000467
Tuesday,0413,04,WEAPONS VIOLATION,84,0.009819967266775777
Tuesday,0414,04,ARSON,15,0.0017535655833528173
Tuesday,0414,04,ASSAULT,660,0.07715688566752396
Tuesday,0414,04,BATTERY,1410,0.16483516483516483
Tuesday,0414,04,BURGLARY,552,0.06453121346738368
Tuesday,0414,04,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Tuesday,0414,04,CRIM SEXUAL ASSAULT,27,0.0031564180500350714
Tuesday,0414,04,CRIMINAL DAMAGE,854,0.09983633387888707
Tuesday,0414,04,CRIMINAL SEXUAL ASSAULT,11,0.0012859480944587328
Tuesday,0414,04,CRIMINAL TRESPASS,178,0.020808978255786766
Tuesday,0414,04,DECEPTIVE PRACTICE,262,0.030628945522562543
Tuesday,0414,04,GAMBLING,13,0.001519756838905775
Tuesday,0414,04,HOMICIDE,11,0.0012859480944587328
Tuesday,0414,04,INTERFERENCE WITH PUBLIC OFFICER,24,0.0028057049333645077
Tuesday,0414,04,INTIMIDATION,3,0.00035071311667056346
Tuesday,0414,04,KIDNAPPING,9,0.0010521393500116905
Tuesday,0414,04,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Tuesday,0414,04,MOTOR VEHICLE THEFT,472,0.055178863689501985
Tuesday,0414,04,NARCOTICS,577,0.06745382277297171
Tuesday,0414,04,OBSCENITY,1,0.00011690437222352116
Tuesday,0414,04,OFFENSE INVOLVING CHILDREN,41,0.0047930792611643675
Tuesday,0414,04,OTHER OFFENSE,514,0.060088847322889875
Tuesday,0414,04,PROSTITUTION,14,0.0016366612111292963
Tuesday,0414,04,PUBLIC PEACE VIOLATION,52,0.0060790273556231
Tuesday,0414,04,ROBBERY,375,0.043839139583820436
Tuesday,0414,04,SEX OFFENSE,25,0.002922609305588029
Tuesday,0414,04,STALKING,7,0.0008183306055646482
Tuesday,0414,04,THEFT,1360,0.15898994622398877
Tuesday,0414,04,WEAPONS VIOLATION,141,0.016483516483516484
Tuesday,0421,04,ARSON,10,0.0011690437222352116
Tuesday,0421,04,ASSAULT,773,0.09036707972878186
Tuesday,0421,04,BATTERY,2160,0.25251344400280573
Tuesday,0421,04,BURGLARY,708,0.08276829553425298
Tuesday,0421,04,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Tuesday,0421,04,CRIM SEXUAL ASSAULT,36,0.004208557400046762
Tuesday,0421,04,CRIMINAL DAMAGE,972,0.11363104980126257
Tuesday,0421,04,CRIMINAL SEXUAL ASSAULT,8,0.0009352349777881693
Tuesday,0421,04,CRIMINAL TRESPASS,192,0.02244563946691606
Tuesday,0421,04,DECEPTIVE PRACTICE,256,0.029927519289221417
Tuesday,0421,04,GAMBLING,12,0.0014028524666822538
Tuesday,0421,04,HOMICIDE,21,0.0024549918166939444
Tuesday,0421,04,INTERFERENCE WITH PUBLIC OFFICER,27,0.0031564180500350714
Tuesday,0421,04,INTIMIDATION,3,0.00035071311667056346
Tuesday,0421,04,KIDNAPPING,7,0.0008183306055646482
Tuesday,0421,04,LIQUOR LAW VIOLATION,6,0.0007014262333411269
Tuesday,0421,04,MOTOR VEHICLE THEFT,364,0.0425531914893617
Tuesday,0421,04,NARCOTICS,991,0.11585223287350947
Tuesday,0421,04,OBSCENITY,2,0.00023380874444704232
Tuesday,0421,04,OFFENSE INVOLVING CHILDREN,81,0.009469254150105215
Tuesday,0421,04,OTHER OFFENSE,598,0.06990881458966565
Tuesday,0421,04,PROSTITUTION,176,0.020575169511339725
Tuesday,0421,04,PUBLIC PEACE VIOLATION,46,0.005377601122281974
Tuesday,0421,04,ROBBERY,362,0.04231938274491466
Tuesday,0421,04,SEX OFFENSE,41,0.0047930792611643675
Tuesday,0421,04,STALKING,6,0.0007014262333411269
Tuesday,0421,04,THEFT,1130,0.1321019406125789
Tuesday,0421,04,WEAPONS VIOLATION,133,0.015548281505728314
Tuesday,0422,04,ARSON,12,0.0014028524666822538
Tuesday,0422,04,ASSAULT,371,0.04337152209492635
Tuesday,0422,04,BATTERY,980,0.11456628477905073
Tuesday,0422,04,BURGLARY,300,0.03507131166705635
Tuesday,0422,04,CRIM SEXUAL ASSAULT,18,0.002104278700023381
Tuesday,0422,04,CRIMINAL DAMAGE,505,0.05903670797287819
Tuesday,0422,04,CRIMINAL SEXUAL ASSAULT,3,0.00035071311667056346
Tuesday,0422,04,CRIMINAL TRESPASS,107,0.012508767827916763
Tuesday,0422,04,DECEPTIVE PRACTICE,135,0.015782090250175358
Tuesday,0422,04,GAMBLING,12,0.0014028524666822538
Tuesday,0422,04,HOMICIDE,12,0.0014028524666822538
Tuesday,0422,04,HUMAN TRAFFICKING,1,0.00011690437222352116
Tuesday,0422,04,INTERFERENCE WITH PUBLIC OFFICER,16,0.0018704699555763386
Tuesday,0422,04,INTIMIDATION,1,0.00011690437222352116
Tuesday,0422,04,KIDNAPPING,6,0.0007014262333411269
Tuesday,0422,04,LIQUOR LAW VIOLATION,5,0.0005845218611176058
Tuesday,0422,04,MOTOR VEHICLE THEFT,207,0.02419920505026888
Tuesday,0422,04,NARCOTICS,572,0.0668693009118541
Tuesday,0422,04,OFFENSE INVOLVING CHILDREN,51,0.005962122983399579
Tuesday,0422,04,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Tuesday,0422,04,OTHER OFFENSE,312,0.0364741641337386
Tuesday,0422,04,PROSTITUTION,39,0.004559270516717325
Tuesday,0422,04,PUBLIC PEACE VIOLATION,25,0.002922609305588029
Tuesday,0422,04,ROBBERY,164,0.01917231704465747
Tuesday,0422,04,SEX OFFENSE,10,0.0011690437222352116
Tuesday,0422,04,STALKING,4,0.00046761748889408465
Tuesday,0422,04,THEFT,644,0.07528641571194762
Tuesday,0422,04,WEAPONS VIOLATION,78,0.00911854103343465
Tuesday,0423,04,ARSON,23,0.002688800561140987
Tuesday,0423,04,ASSAULT,828,0.09679682020107552
Tuesday,0423,04,BATTERY,2001,0.23392564881926584
Tuesday,0423,04,BURGLARY,528,0.061725508534019174
