dayofweek,district,primary_type,count,average
Friday,17,HUMAN TRAFFICKING,1,0.00011690437222352116
Friday,17,INTERFERENCE WITH PUBLIC OFFICER,50,0.005845218611176058
Friday,17,INTIMIDATION,23,0.002688800561140987
Friday,17,KIDNAPPING,47,0.005494505494505495
Friday,17,LIQUOR LAW VIOLATION,134,0.015665185877951834
Friday,17,MOTOR VEHICLE THEFT,2312,0.2702829085807809
Friday,17,NARCOTICS,1628,0.19032031797989246
Friday,17,OBSCENITY,7,0.0008183306055646482
Friday,17,OFFENSE INVOLVING CHILDREN,274,0.0320317979892448
Friday,17,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Friday,17,OTHER OFFENSE,2270,0.265372924947393
Friday,17,PROSTITUTION,249,0.029109188683656768
Friday,17,PUBLIC INDECENCY,1,0.00011690437222352116
Friday,17,PUBLIC PEACE VIOLATION,249,0.029109188683656768
Friday,17,ROBBERY,1064,0.12438625204582651
Friday,17,SEX OFFENSE,209,0.02443301379471592
Friday,17,STALKING,35,0.004091653027823241
Friday,17,THEFT,8868,1.0367079728781856
Friday,17,WEAPONS VIOLATION,255,0.029810614916997897
Friday,18,ARSON,21,0.0024549918166939444
Friday,18,ASSAULT,2031,0.23743277998597148
Friday,18,BATTERY,6440,0.7528641571194763
Friday,18,BURGLARY,1955,0.22854804769698386
Friday,18,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Friday,18,CRIM SEXUAL ASSAULT,156,0.0182370820668693
Friday,18,CRIMINAL DAMAGE,4382,0.5122749590834698
Friday,18,CRIMINAL SEXUAL ASSAULT,116,0.013560907177928454
Friday,18,CRIMINAL TRESPASS,2556,0.2988075754033201
Friday,18,DECEPTIVE PRACTICE,5524,0.6457797521627309
Friday,18,GAMBLING,22,0.0025718961889174656
Friday,18,HOMICIDE,18,0.002104278700023381
Friday,18,HUMAN TRAFFICKING,1,0.00011690437222352116
Friday,18,INTERFERENCE WITH PUBLIC OFFICER,111,0.012976385316810848
Friday,18,INTIMIDATION,24,0.0028057049333645077
Friday,18,KIDNAPPING,24,0.0028057049333645077
Friday,18,LIQUOR LAW VIOLATION,198,0.02314706570025719
Friday,18,MOTOR VEHICLE THEFT,1629,0.19043722235211596
Friday,18,NARCOTICS,2117,0.2474865559971943
Friday,18,NON-CRIMINAL,3,0.00035071311667056346
Friday,18,OBSCENITY,3,0.00035071311667056346
Friday,18,OFFENSE INVOLVING CHILDREN,147,0.01718494271685761
Friday,18,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Friday,18,OTHER OFFENSE,1927,0.22527472527472528
Friday,18,PROSTITUTION,851,0.09948562076221651
Friday,18,PUBLIC INDECENCY,3,0.00035071311667056346
Friday,18,PUBLIC PEACE VIOLATION,283,0.033083937339256485
Friday,18,ROBBERY,1440,0.16834229600187048
Friday,18,SEX OFFENSE,228,0.026654196866962826
Friday,18,STALKING,42,0.004909983633387889
Friday,18,THEFT,24561,2.8712882861819033
Friday,18,WEAPONS VIOLATION,309,0.036123451017068035
Friday,19,ARSON,29,0.0033902267944821134
Friday,19,ASSAULT,1731,0.20236146831891513
Friday,19,BATTERY,4425,0.5173018470890811
Friday,19,BURGLARY,3289,0.3844984802431611
Friday,19,CONCEALED CARRY LICENSE VIOLATION,6,0.0007014262333411269
Friday,19,CRIM SEXUAL ASSAULT,121,0.01414542903904606
Friday,19,CRIMINAL DAMAGE,4676,0.546644844517185
Friday,19,CRIMINAL SEXUAL ASSAULT,65,0.007598784194528876
Friday,19,CRIMINAL TRESPASS,1341,0.15676876315174187
Friday,19,DECEPTIVE PRACTICE,3461,0.4046060322656067
Friday,19,GAMBLING,16,0.0018704699555763386
Friday,19,HOMICIDE,10,0.0011690437222352116
Friday,19,INTERFERENCE WITH PUBLIC OFFICER,49,0.0057283142389525366
Friday,19,INTIMIDATION,30,0.0035071311667056347
Friday,19,KIDNAPPING,19,0.002221183072246902
Friday,19,LIQUOR LAW VIOLATION,148,0.01730184708908113
Friday,19,MOTOR VEHICLE THEFT,1788,0.20902501753565583
Friday,19,NARCOTICS,1151,0.13455693242927286
Friday,19,NON-CRIMINAL,5,0.0005845218611176058
Friday,19,OBSCENITY,7,0.0008183306055646482
Friday,19,OFFENSE INVOLVING CHILDREN,147,0.01718494271685761
Friday,19,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Friday,19,OTHER OFFENSE,1916,0.22398877718026655
Friday,19,PROSTITUTION,129,0.015080664016834229
Friday,19,PUBLIC INDECENCY,3,0.00035071311667056346
Friday,19,PUBLIC PEACE VIOLATION,232,0.027121814355856907
Friday,19,ROBBERY,1154,0.13490764554594342
Friday,19,SEX OFFENSE,176,0.020575169511339725
Friday,19,STALKING,30,0.0035071311667056347
Friday,19,THEFT,14871,1.7384849193359833
Friday,19,WEAPONS VIOLATION,145,0.01695113397241057
Friday,20,ARSON,19,0.002221183072246902
Friday,20,ASSAULT,1389,0.16238017301847088
Friday,20,BATTERY,3465,0.40507364975450083
Friday,20,BURGLARY,1244,0.14542903904606033
Friday,20,CONCEALED CARRY LICENSE VIOLATION,1,0.00011690437222352116
Friday,20,CRIM SEXUAL ASSAULT,94,0.01098901098901099
Friday,20,CRIMINAL DAMAGE,2480,0.2899228431143325
Friday,20,CRIMINAL SEXUAL ASSAULT,35,0.004091653027823241
Friday,20,CRIMINAL TRESPASS,700,0.08183306055646482
Friday,20,DECEPTIVE PRACTICE,1522,0.1779284545241992
Friday,20,GAMBLING,19,0.002221183072246902
Friday,20,HOMICIDE,11,0.0012859480944587328
Friday,20,INTERFERENCE WITH PUBLIC OFFICER,27,0.0031564180500350714
Friday,20,INTIMIDATION,13,0.001519756838905775
Friday,20,KIDNAPPING,14,0.0016366612111292963
Friday,20,LIQUOR LAW VIOLATION,81,0.009469254150105215
Friday,20,MOTOR VEHICLE THEFT,955,0.11164367547346271
Friday,20,NARCOTICS,1413,0.1651858779518354
Friday,20,NON-CRIMINAL,2,0.00023380874444704232
Friday,20,OBSCENITY,3,0.00035071311667056346
Friday,20,OFFENSE INVOLVING CHILDREN,104,0.0121580547112462
Friday,20,OTHER OFFENSE,1481,0.17313537526303482
Friday,20,PROSTITUTION,94,0.01098901098901099
Friday,20,PUBLIC PEACE VIOLATION,198,0.02314706570025719
Friday,20,ROBBERY,579,0.06768763151741874
Friday,20,SEX OFFENSE,126,0.014729950900163666
Friday,20,STALKING,17,0.00198737432779986
Friday,20,THEFT,5661,0.6617956511573533
Friday,20,WEAPONS VIOLATION,96,0.01122281973345803
Friday,22,ARSON,48,0.005611409866729015
Friday,22,ASSAULT,2727,0.3187982230535422
Friday,22,BATTERY,6783,0.792962356792144
Friday,22,BURGLARY,2488,0.29085807809212066
Friday,22,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Friday,22,CRIM SEXUAL ASSAULT,116,0.013560907177928454
Friday,22,CRIMINAL DAMAGE,5207,0.6087210661678747
Friday,22,CRIMINAL SEXUAL ASSAULT,25,0.002922609305588029
Friday,22,CRIMINAL TRESPASS,941,0.1100070142623334
Friday,22,DECEPTIVE PRACTICE,2257,0.26385316810848725
Friday,22,GAMBLING,59,0.006897357961187748
Friday,22,HOMICIDE,64,0.007481879822305354
Friday,22,INTERFERENCE WITH PUBLIC OFFICER,77,0.00900163666121113
Friday,22,INTIMIDATION,24,0.0028057049333645077
Friday,22,KIDNAPPING,108,0.012625672200140286
Friday,22,LIQUOR LAW VIOLATION,71,0.008300210427870002
Friday,22,MOTOR VEHICLE THEFT,2062,0.24105681552490063
Friday,22,NARCOTICS,2990,0.3495440729483283
Friday,22,OBSCENITY,2,0.00023380874444704232
Friday,22,OFFENSE INVOLVING CHILDREN,526,0.06149169978957213
Friday,22,OTHER OFFENSE,3088,0.36100070142623336
Friday,22,PROSTITUTION,40,0.004676174888940846
Friday,22,PUBLIC PEACE VIOLATION,284,0.03320084171148001
Friday,22,ROBBERY,1442,0.1685761047463175
Friday,22,SEX OFFENSE,158,0.018470890811316344
Friday,22,STALKING,33,0.0038578442833761984
Friday,22,THEFT,7746,0.9055412672433949
Friday,22,WEAPONS VIOLATION,577,0.06745382277297171
Friday,24,ARSON,34,0.00397474865559972
Friday,24,ASSAULT,2152,0.25157820902501754
Friday,24,BATTERY,5895,0.6891512742576572
Friday,24,BURGLARY,2248,0.26280102875847555
Friday,24,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Friday,24,CRIM SEXUAL ASSAULT,119,0.013911620294599018
Friday,24,CRIMINAL DAMAGE,4710,0.5506195931727846
Friday,24,CRIMINAL SEXUAL ASSAULT,53,0.0061959317278466215
Friday,24,CRIMINAL TRESPASS,1025,0.11982698152910919
Friday,24,DECEPTIVE PRACTICE,2092,0.24456394669160628
Friday,24,GAMBLING,58,0.006780453588964227
Friday,24,HOMICIDE,27,0.0031564180500350714
Friday,24,INTERFERENCE WITH PUBLIC OFFICER,84,0.009819967266775777
Friday,24,INTIMIDATION,26,0.00303951367781155
Friday,24,KIDNAPPING,35,0.004091653027823241
Friday,24,LIQUOR LAW VIOLATION,124,0.014496142155716624
Friday,24,MOTOR VEHICLE THEFT,1593,0.18622866495206922
Friday,24,NARCOTICS,2363,0.2762450315641805
Friday,24,NON-CRIMINAL,1,0.00011690437222352116
Friday,24,OBSCENITY,2,0.00023380874444704232
Friday,24,OFFENSE INVOLVING CHILDREN,290,0.03390226794482114
Friday,24,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Friday,24,OTHER OFFENSE,2502,0.29249473930324993
Friday,24,PROSTITUTION,157,0.01835398643909282
Friday,24,PUBLIC INDECENCY,1,0.00011690437222352116
Friday,24,PUBLIC PEACE VIOLATION,165,0.01928922141688099
Friday,24,ROBBERY,1359,0.15887304185176526
Friday,24,SEX OFFENSE,171,0.01999064765022212
Friday,24,STALKING,20,0.002338087444470423
Friday,24,THEFT,8675,1.0141454290390461
Friday,24,WEAPONS VIOLATION,262,0.030628945522562543
Friday,25,ARSON,161,0.018821603927986905
Friday,25,ASSAULT,4275,0.49976619125555294
Friday,25,BATTERY,11152,1.303717559036708
Friday,25,BURGLARY,4539,0.5306289455225626
Friday,25,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Friday,25,CRIM SEXUAL ASSAULT,222,0.025952770633621697
Friday,25,CRIMINAL DAMAGE,7850,0.9176993219546411
Friday,25,CRIMINAL SEXUAL ASSAULT,70,0.008183306055646482
Friday,25,CRIMINAL TRESPASS,1228,0.14355856909048398
Friday,25,DECEPTIVE PRACTICE,3027,0.35386953472059857
Friday,25,GAMBLING,110,0.012859480944587328
Friday,25,HOMICIDE,88,0.010287584755669862
Friday,25,HUMAN TRAFFICKING,2,0.00023380874444704232
Friday,25,INTERFERENCE WITH PUBLIC OFFICER,199,0.02326397007248071
Friday,25,INTIMIDATION,40,0.004676174888940846
Friday,25,KIDNAPPING,125,0.014613046527940146
Friday,25,LIQUOR LAW VIOLATION,185,0.021627308861351415
Friday,25,MOTOR VEHICLE THEFT,4636,0.5419686696282441
Friday,25,NARCOTICS,6058,0.7082066869300911
Friday,25,NON-CRIMINAL,2,0.00023380874444704232
Friday,25,OBSCENITY,5,0.0005845218611176058
Friday,25,OFFENSE INVOLVING CHILDREN,696,0.08136544306757072
Friday,25,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Friday,25,OTHER OFFENSE,4783,0.5591536123451017
Friday,25,PROSTITUTION,1323,0.1546644844517185
Friday,25,PUBLIC INDECENCY,1,0.00011690437222352116
Friday,25,PUBLIC PEACE VIOLATION,544,0.06359597848959551
Friday,25,RITUALISM,1,0.00011690437222352116
Friday,25,ROBBERY,2609,0.3050035071311667
Friday,25,SEX OFFENSE,275,0.03214870236146832
Friday,25,STALKING,28,0.0032733224222585926
Friday,25,THEFT,12840,1.5010521393500116
Friday,25,WEAPONS VIOLATION,1037,0.12122983399579144
Monday,01,ARSON,14,0.0016366612111292963
Monday,01,ASSAULT,2061,0.2409399111526771
Monday,01,BATTERY,3843,0.4492635024549918
Monday,01,BURGLARY,775,0.0906008884732289
Monday,01,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Monday,01,CRIM SEXUAL ASSAULT,58,0.006780453588964227
Monday,01,CRIMINAL DAMAGE,2411,0.28185644143090954
Monday,01,CRIMINAL SEXUAL ASSAULT,40,0.004676174888940846
Monday,01,CRIMINAL TRESPASS,2112,0.2469020341360767
Monday,01,DECEPTIVE PRACTICE,4753,0.5556464811783961
Monday,01,GAMBLING,6,0.0007014262333411269
Monday,01,HOMICIDE,19,0.002221183072246902
Monday,01,INTERFERENCE WITH PUBLIC OFFICER,64,0.007481879822305354
Monday,01,INTIMIDATION,51,0.005962122983399579
Monday,01,KIDNAPPING,9,0.0010521393500116905
Monday,01,LIQUOR LAW VIOLATION,28,0.0032733224222585926
Monday,01,MOTOR VEHICLE THEFT,1261,0.1474164133738602
Monday,01,NARCOTICS,865,0.1011222819733458
Monday,01,NON-CRIMINAL,3,0.00035071311667056346
Monday,01,OBSCENITY,7,0.0008183306055646482
Monday,01,OFFENSE INVOLVING CHILDREN,89,0.010404489127893383
Monday,01,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Monday,01,OTHER OFFENSE,2335,0.2729717091419219
Monday,01,PROSTITUTION,54,0.006312836100070143
Monday,01,PUBLIC INDECENCY,1,0.00011690437222352116
Monday,01,PUBLIC PEACE VIOLATION,304,0.03553892915595043
Monday,01,ROBBERY,1177,0.1375964461070844
Monday,01,SEX OFFENSE,183,0.02139350011690437
Monday,01,STALKING,41,0.0047930792611643675
Monday,01,THEFT,19509,2.2806873977086743
Monday,01,WEAPONS VIOLATION,195,0.022796352583586626
Monday,02,ARSON,26,0.00303951367781155
Monday,02,ASSAULT,3253,0.38028992284311436
Monday,02,BATTERY,8541,0.9984802431610942
Monday,02,BURGLARY,2038,0.2382511105915361
Monday,02,CRIM SEXUAL ASSAULT,150,0.017535655833528174
Monday,02,CRIMINAL DAMAGE,4420,0.5167173252279635
Monday,02,CRIMINAL SEXUAL ASSAULT,60,0.007014262333411269
Monday,02,CRIMINAL TRESPASS,1501,0.17547346270750527
Monday,02,DECEPTIVE PRACTICE,1986,0.232172083235913
Monday,02,GAMBLING,111,0.012976385316810848
Monday,02,HOMICIDE,71,0.008300210427870002
Monday,02,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,02,INTERFERENCE WITH PUBLIC OFFICER,90,0.010521393500116905
Monday,02,INTIMIDATION,29,0.0033902267944821134
Monday,02,KIDNAPPING,32,0.003740939911152677
Monday,02,LIQUOR LAW VIOLATION,24,0.0028057049333645077
Monday,02,MOTOR VEHICLE THEFT,2312,0.2702829085807809
Monday,02,NARCOTICS,4049,0.4733458031330372
Monday,02,OBSCENITY,7,0.0008183306055646482
Monday,02,OFFENSE INVOLVING CHILDREN,247,0.028875379939209727
Monday,02,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Monday,02,OTHER OFFENSE,2661,0.3110825344867898
Monday,02,PROSTITUTION,465,0.05436053308393734
Monday,02,PUBLIC INDECENCY,1,0.00011690437222352116
Monday,02,PUBLIC PEACE VIOLATION,186,0.021744213233574936
Monday,02,ROBBERY,1950,0.22796352583586627
Monday,02,SEX OFFENSE,123,0.014379237783493103
Monday,02,STALKING,38,0.004442366144493804
Monday,02,THEFT,7874,0.9205050268880056
Monday,02,WEAPONS VIOLATION,549,0.06418050035071311
Monday,03,ARSON,68,0.00794949731119944
Monday,03,ASSAULT,4634,0.5417348608837971
Monday,03,BATTERY,12594,1.4722936637830255
Monday,03,BURGLARY,3976,0.46481178396072015
Monday,03,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Monday,03,CRIM SEXUAL ASSAULT,237,0.027706336216974516
Monday,03,CRIMINAL DAMAGE,6960,0.8136544306757073
Monday,03,CRIMINAL SEXUAL ASSAULT,57,0.0066635492167407065
Monday,03,CRIMINAL TRESPASS,2067,0.24164133738601823
Monday,03,DECEPTIVE PRACTICE,2119,0.24772036474164133
Monday,03,GAMBLING,153,0.01788636895019874
Monday,03,HOMICIDE,137,0.0160158989946224
Monday,03,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,03,INTERFERENCE WITH PUBLIC OFFICER,162,0.01893850830021043
Monday,03,INTIMIDATION,40,0.004676174888940846
Monday,03,KIDNAPPING,55,0.006429740472293664
Monday,03,LIQUOR LAW VIOLATION,31,0.003624035538929156
Monday,03,MOTOR VEHICLE THEFT,3011,0.3519990647650222
Monday,03,NARCOTICS,4723,0.5521393500116905
Monday,03,NON-CRIMINAL,3,0.00035071311667056346
Monday,03,OBSCENITY,3,0.00035071311667056346
Monday,03,OFFENSE INVOLVING CHILDREN,446,0.052139350011690434
Monday,03,OTHER OFFENSE,4309,0.5037409399111527
Monday,03,PROSTITUTION,120,0.014028524666822539
Monday,03,PUBLIC INDECENCY,2,0.00023380874444704232
Monday,03,PUBLIC PEACE VIOLATION,372,0.04348842646714987
Monday,03,ROBBERY,2774,0.3242927285480477
Monday,03,SEX OFFENSE,192,0.02244563946691606
Monday,03,STALKING,42,0.004909983633387889
Monday,03,THEFT,9191,1.074468085106383
Monday,03,WEAPONS VIOLATION,1010,0.11807341594575638
Monday,04,ARSON,140,0.016366612111292964
Monday,04,ASSAULT,5484,0.6411035772737901
Monday,04,BATTERY,13044,1.52490063128361
Monday,04,BURGLARY,4347,0.5081833060556464
Monday,04,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Monday,04,CRIM SEXUAL ASSAULT,232,0.027121814355856907
Monday,04,CRIMINAL DAMAGE,8621,1.007832592938976
Monday,04,CRIMINAL SEXUAL ASSAULT,71,0.008300210427870002
Monday,04,CRIMINAL TRESPASS,1572,0.18377367313537527
Monday,04,DECEPTIVE PRACTICE,2691,0.31458966565349544
Monday,04,GAMBLING,82,0.009586158522328735
Monday,04,HOMICIDE,133,0.015548281505728314
Monday,04,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,04,INTERFERENCE WITH PUBLIC OFFICER,136,0.01589899462239888
Monday,04,INTIMIDATION,47,0.005494505494505495
Monday,04,KIDNAPPING,61,0.007131166705634791
Monday,04,LIQUOR LAW VIOLATION,70,0.008183306055646482
Monday,04,MOTOR VEHICLE THEFT,3469,0.4055412672433949
Monday,04,NARCOTICS,4691,0.5483984101005378
Monday,04,OBSCENITY,7,0.0008183306055646482
Monday,04,OFFENSE INVOLVING CHILDREN,637,0.07446808510638298
Monday,04,OTHER OFFENSE,4753,0.5556464811783961
Monday,04,PROSTITUTION,149,0.017418751461304654
Monday,04,PUBLIC INDECENCY,1,0.00011690437222352116
Monday,04,PUBLIC PEACE VIOLATION,416,0.0486322188449848
Monday,04,ROBBERY,2506,0.29296235679214405
Monday,04,SEX OFFENSE,208,0.0243161094224924
Monday,04,STALKING,53,0.0061959317278466215
Monday,04,THEFT,10998,1.2857142857142858
Monday,04,WEAPONS VIOLATION,1225,0.1432078559738134
Monday,05,ARSON,125,0.014613046527940146
Monday,05,ASSAULT,4540,0.530745849894786
Monday,05,BATTERY,11347,1.3265139116202946
Monday,05,BURGLARY,3217,0.3760813654430676
Monday,05,CONCEALED CARRY LICENSE VIOLATION,7,0.0008183306055646482
Monday,05,CRIM SEXUAL ASSAULT,193,0.022562543839139585
Monday,05,CRIMINAL DAMAGE,6502,0.7601122281973346
Monday,05,CRIMINAL SEXUAL ASSAULT,46,0.005377601122281974
Monday,05,CRIMINAL TRESPASS,1103,0.12894552256254385
Monday,05,DECEPTIVE PRACTICE,1702,0.19897124152443302
Monday,05,GAMBLING,84,0.009819967266775777
Monday,05,HOMICIDE,133,0.015548281505728314
Monday,05,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,05,INTERFERENCE WITH PUBLIC OFFICER,172,0.02010755202244564
Monday,05,INTIMIDATION,44,0.005143792377834931
Monday,05,KIDNAPPING,54,0.006312836100070143
Monday,05,LIQUOR LAW VIOLATION,23,0.002688800561140987
Monday,05,MOTOR VEHICLE THEFT,2535,0.29635258358662614
Monday,05,NARCOTICS,4418,0.5164835164835165
Monday,05,NON-CRIMINAL,1,0.00011690437222352116
Monday,05,OBSCENITY,5,0.0005845218611176058
Monday,05,OFFENSE INVOLVING CHILDREN,471,0.05506195931727847
Monday,05,OTHER OFFENSE,3656,0.42740238484919335
Monday,05,PROSTITUTION,217,0.02536824877250409
Monday,05,PUBLIC INDECENCY,1,0.00011690437222352116
Monday,05,PUBLIC PEACE VIOLATION,278,0.03249941547813888
Monday,05,ROBBERY,1905,0.2227028290858078
Monday,05,SEX OFFENSE,195,0.022796352583586626
Monday,05,STALKING,38,0.004442366144493804
Monday,05,THEFT,7547,0.8822772971709142
Monday,05,WEAPONS VIOLATION,1132,0.13233574935702594
Monday,06,ARSON,110,0.012859480944587328
Monday,06,ASSAULT,5249,0.6136310498012626
Monday,06,BATTERY,13243,1.5481646013560908
Monday,06,BURGLARY,4250,0.4968435819499649
Monday,06,CONCEALED CARRY LICENSE VIOLATION,12,0.0014028524666822538
Monday,06,CRIM SEXUAL ASSAULT,255,0.029810614916997897
Monday,06,CRIMINAL DAMAGE,7491,0.875730652326397
Monday,06,CRIMINAL SEXUAL ASSAULT,52,0.0060790273556231
Monday,06,CRIMINAL TRESPASS,1791,0.2093757306523264
Monday,06,DECEPTIVE PRACTICE,2963,0.3463876548982932
Monday,06,GAMBLING,116,0.013560907177928454
Monday,06,HOMICIDE,130,0.015197568389057751
Monday,06,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,06,INTERFERENCE WITH PUBLIC OFFICER,219,0.025602057516951136
Monday,06,INTIMIDATION,29,0.0033902267944821134
Monday,06,KIDNAPPING,63,0.007364975450081833
Monday,06,LIQUOR LAW VIOLATION,41,0.0047930792611643675
Monday,06,MOTOR VEHICLE THEFT,3679,0.43009118541033436
Monday,06,NARCOTICS,5549,0.6487023614683189
Monday,06,NON-CRIMINAL,1,0.00011690437222352116
Monday,06,OBSCENITY,5,0.0005845218611176058
Monday,06,OFFENSE INVOLVING CHILDREN,573,0.06698620528407763
Monday,06,OTHER OFFENSE,4510,0.5272387187280805
Monday,06,PROSTITUTION,151,0.017652560205751695
Monday,06,PUBLIC PEACE VIOLATION,403,0.04711246200607903
Monday,06,RITUALISM,1,0.00011690437222352116
Monday,06,ROBBERY,3402,0.397708674304419
Monday,06,SEX OFFENSE,203,0.023731587561374796
Monday,06,STALKING,55,0.006429740472293664
Monday,06,THEFT,12010,1.404021510404489
Monday,06,WEAPONS VIOLATION,1298,0.15174187514613047
Monday,07,ARSON,142,0.016600420855740004
Monday,07,ASSAULT,5405,0.6318681318681318
Monday,07,BATTERY,15498,1.811783960720131
Monday,07,BURGLARY,3933,0.45978489595510874
Monday,07,CONCEALED CARRY LICENSE VIOLATION,13,0.001519756838905775
Monday,07,CRIM SEXUAL ASSAULT,316,0.03694178162263269
Monday,07,CRIMINAL DAMAGE,7401,0.8652092588262801
Monday,07,CRIMINAL SEXUAL ASSAULT,61,0.007131166705634791
Monday,07,CRIMINAL TRESPASS,1347,0.157470189385083
Monday,07,DECEPTIVE PRACTICE,1706,0.19943885901332709
Monday,07,GAMBLING,243,0.028407762450315642
Monday,07,HOMICIDE,156,0.0182370820668693
Monday,07,HUMAN TRAFFICKING,1,0.00011690437222352116
Monday,07,INTERFERENCE WITH PUBLIC OFFICER,254,0.029693710544774373
Monday,07,INTIMIDATION,32,0.003740939911152677
Monday,07,KIDNAPPING,69,0.00806640168342296
Monday,07,LIQUOR LAW VIOLATION,38,0.004442366144493804
Monday,07,MOTOR VEHICLE THEFT,2940,0.3436988543371522
Monday,07,NARCOTICS,6858,0.8017301847089081
Monday,07,OBSCENITY,3,0.00035071311667056346
Monday,07,OFFENSE INVOLVING CHILDREN,487,0.05693242927285481
Monday,07,OTHER OFFENSE,3871,0.4525368248772504
Monday,07,PROSTITUTION,317,0.037058685994856205
Monday,07,PUBLIC INDECENCY,1,0.00011690437222352116
Monday,07,PUBLIC PEACE VIOLATION,450,0.05260696750058452
Monday,07,RITUALISM,1,0.00011690437222352116
Monday,07,ROBBERY,2868,0.3352817395370587
Monday,07,SEX OFFENSE,205,0.023965396305821837
Monday,07,STALKING,39,0.004559270516717325
Monday,07,THEFT,9226,1.0785597381342062
Monday,07,WEAPONS VIOLATION,1545,0.18061725508534018
Monday,08,ARSON,185,0.021627308861351415
Monday,08,ASSAULT,5119,0.5984334814122049
Monday,08,BATTERY,12228,1.4295066635492168
Monday,08,BURGLARY,5977,0.698737432779986
Monday,08,CONCEALED CARRY LICENSE VIOLATION,31,0.003624035538929156
Monday,08,CRIM SEXUAL ASSAULT,221,0.025835866261398176
Monday,08,CRIMINAL DAMAGE,10864,1.2700490998363339
Monday,08,CRIMINAL SEXUAL ASSAULT,70,0.008183306055646482
Monday,08,CRIMINAL TRESPASS,1503,0.1757072714519523
Monday,08,DECEPTIVE PRACTICE,4156,0.4858545709609539
Monday,08,GAMBLING,98,0.011456628477905073
Monday,08,HOMICIDE,111,0.012976385316810848
