month,district,primary_type,count,average
July,19,CRIM SEXUAL ASSAULT,87,0.30851063829787234
July,19,CRIMINAL DAMAGE,2603,9.23049645390071
July,19,CRIMINAL SEXUAL ASSAULT,47,0.16666666666666666
July,19,CRIMINAL TRESPASS,775,2.74822695035461
July,19,DECEPTIVE PRACTICE,1841,6.528368794326241
July,19,GAMBLING,14,0.04964539007092199
July,19,HOMICIDE,12,0.0425531914893617
July,19,INTERFERENCE WITH PUBLIC OFFICER,35,0.12411347517730496
July,19,INTIMIDATION,15,0.05319148936170213
July,19,KIDNAPPING,13,0.04609929078014184
July,19,LIQUOR LAW VIOLATION,71,0.25177304964539005
July,19,MOTOR VEHICLE THEFT,1170,4.148936170212766
July,19,NARCOTICS,663,2.351063829787234
July,19,NON-CRIMINAL,4,0.014184397163120567
July,19,OBSCENITY,5,0.01773049645390071
July,19,OFFENSE INVOLVING CHILDREN,73,0.25886524822695034
July,19,OTHER NARCOTIC VIOLATION,6,0.02127659574468085
July,19,OTHER OFFENSE,1051,3.726950354609929
July,19,PROSTITUTION,46,0.16312056737588654
July,19,PUBLIC INDECENCY,2,0.0070921985815602835
July,19,PUBLIC PEACE VIOLATION,135,0.4787234042553192
July,19,ROBBERY,853,3.024822695035461
July,19,SEX OFFENSE,137,0.4858156028368794
July,19,STALKING,25,0.08865248226950355
July,19,THEFT,9290,32.94326241134752
July,19,WEAPONS VIOLATION,94,0.3333333333333333
July,20,ARSON,11,0.03900709219858156
July,20,ASSAULT,787,2.7907801418439715
July,20,BATTERY,2097,7.4361702127659575
July,20,BURGLARY,676,2.397163120567376
July,20,CRIM SEXUAL ASSAULT,49,0.17375886524822695
July,20,CRIMINAL DAMAGE,1533,5.4361702127659575
July,20,CRIMINAL SEXUAL ASSAULT,25,0.08865248226950355
July,20,CRIMINAL TRESPASS,366,1.297872340425532
July,20,DECEPTIVE PRACTICE,783,2.776595744680851
July,20,GAMBLING,19,0.0673758865248227
July,20,HOMICIDE,5,0.01773049645390071
July,20,INTERFERENCE WITH PUBLIC OFFICER,22,0.07801418439716312
July,20,INTIMIDATION,5,0.01773049645390071
July,20,KIDNAPPING,6,0.02127659574468085
July,20,LIQUOR LAW VIOLATION,42,0.14893617021276595
July,20,MOTOR VEHICLE THEFT,533,1.8900709219858156
July,20,NARCOTICS,710,2.517730496453901
July,20,NON-CRIMINAL,1,0.0035460992907801418
July,20,OBSCENITY,1,0.0035460992907801418
July,20,OFFENSE INVOLVING CHILDREN,60,0.2127659574468085
July,20,OTHER OFFENSE,850,3.0141843971631204
July,20,PROSTITUTION,42,0.14893617021276595
July,20,PUBLIC PEACE VIOLATION,110,0.3900709219858156
July,20,ROBBERY,397,1.4078014184397163
July,20,SEX OFFENSE,77,0.2730496453900709
July,20,STALKING,7,0.024822695035460994
July,20,THEFT,3546,12.574468085106384
July,20,WEAPONS VIOLATION,54,0.19148936170212766
July,22,ARSON,37,0.13120567375886524
July,22,ASSAULT,1767,6.26595744680851
July,22,BATTERY,4293,15.22340425531915
July,22,BURGLARY,1575,5.585106382978723
July,22,CONCEALED CARRY LICENSE VIOLATION,1,0.0035460992907801418
July,22,CRIM SEXUAL ASSAULT,92,0.3262411347517731
July,22,CRIMINAL DAMAGE,3243,11.5
July,22,CRIMINAL SEXUAL ASSAULT,11,0.03900709219858156
July,22,CRIMINAL TRESPASS,557,1.975177304964539
July,22,DECEPTIVE PRACTICE,1174,4.163120567375887
July,22,GAMBLING,32,0.11347517730496454
July,22,HOMICIDE,59,0.20921985815602837
July,22,INTERFERENCE WITH PUBLIC OFFICER,54,0.19148936170212766
July,22,INTIMIDATION,16,0.05673758865248227
July,22,KIDNAPPING,49,0.17375886524822695
July,22,LIQUOR LAW VIOLATION,29,0.10283687943262411
July,22,MOTOR VEHICLE THEFT,1249,4.429078014184397
July,22,NARCOTICS,1571,5.570921985815603
July,22,OFFENSE INVOLVING CHILDREN,210,0.7446808510638298
July,22,OTHER OFFENSE,1810,6.418439716312057
July,22,PROSTITUTION,40,0.14184397163120568
July,22,PUBLIC PEACE VIOLATION,119,0.4219858156028369
July,22,ROBBERY,871,3.0886524822695036
July,22,SEX OFFENSE,81,0.2872340425531915
July,22,STALKING,19,0.0673758865248227
July,22,THEFT,4658,16.5177304964539
July,22,WEAPONS VIOLATION,389,1.3794326241134751
July,24,ARSON,29,0.10283687943262411
July,24,ASSAULT,1392,4.9361702127659575
July,24,BATTERY,4042,14.333333333333334
July,24,BURGLARY,1338,4.74468085106383
July,24,CRIM SEXUAL ASSAULT,72,0.2553191489361702
July,24,CRIMINAL DAMAGE,2958,10.48936170212766
July,24,CRIMINAL SEXUAL ASSAULT,26,0.09219858156028368
July,24,CRIMINAL TRESPASS,607,2.152482269503546
July,24,DECEPTIVE PRACTICE,1087,3.854609929078014
July,24,GAMBLING,39,0.13829787234042554
July,24,HOMICIDE,24,0.0851063829787234
July,24,INTERFERENCE WITH PUBLIC OFFICER,57,0.20212765957446807
July,24,INTIMIDATION,9,0.031914893617021274
July,24,KIDNAPPING,21,0.07446808510638298
July,24,LIQUOR LAW VIOLATION,58,0.20567375886524822
July,24,MOTOR VEHICLE THEFT,925,3.280141843971631
July,24,NARCOTICS,1441,5.109929078014185
July,24,OFFENSE INVOLVING CHILDREN,140,0.49645390070921985
July,24,OTHER OFFENSE,1407,4.98936170212766
July,24,PROSTITUTION,99,0.35106382978723405
July,24,PUBLIC PEACE VIOLATION,111,0.39361702127659576
July,24,ROBBERY,956,3.3900709219858154
July,24,SEX OFFENSE,128,0.45390070921985815
July,24,STALKING,18,0.06382978723404255
July,24,THEFT,5723,20.29432624113475
July,24,WEAPONS VIOLATION,174,0.6170212765957447
July,25,ARSON,137,0.4858156028368794
July,25,ASSAULT,2771,9.826241134751774
July,25,BATTERY,7652,27.134751773049647
July,25,BURGLARY,2382,8.446808510638299
July,25,CONCEALED CARRY LICENSE VIOLATION,6,0.02127659574468085
July,25,CRIM SEXUAL ASSAULT,152,0.5390070921985816
July,25,CRIMINAL DAMAGE,4856,17.21985815602837
July,25,CRIMINAL SEXUAL ASSAULT,30,0.10638297872340426
July,25,CRIMINAL TRESPASS,700,2.482269503546099
July,25,DECEPTIVE PRACTICE,1391,4.932624113475177
July,25,GAMBLING,69,0.24468085106382978
July,25,HOMICIDE,59,0.20921985815602837
July,25,INTERFERENCE WITH PUBLIC OFFICER,129,0.4574468085106383
July,25,INTIMIDATION,30,0.10638297872340426
July,25,KIDNAPPING,46,0.16312056737588654
July,25,LIQUOR LAW VIOLATION,88,0.3120567375886525
July,25,MOTOR VEHICLE THEFT,2429,8.613475177304965
July,25,NARCOTICS,3517,12.47163120567376
July,25,OBSCENITY,3,0.010638297872340425
July,25,OFFENSE INVOLVING CHILDREN,335,1.1879432624113475
July,25,OTHER NARCOTIC VIOLATION,2,0.0070921985815602835
July,25,OTHER OFFENSE,2854,10.120567375886525
July,25,PROSTITUTION,725,2.5709219858156027
July,25,PUBLIC PEACE VIOLATION,278,0.9858156028368794
July,25,ROBBERY,1617,5.73404255319149
July,25,SEX OFFENSE,202,0.7163120567375887
July,25,STALKING,17,0.06028368794326241
July,25,THEFT,7930,28.120567375886523
July,25,WEAPONS VIOLATION,632,2.2411347517730498
June,01,ARSON,8,0.028368794326241134
June,01,ASSAULT,1231,4.365248226950355
June,01,BATTERY,2562,9.085106382978724
June,01,BURGLARY,376,1.3333333333333333
June,01,CONCEALED CARRY LICENSE VIOLATION,3,0.010638297872340425
June,01,CRIM SEXUAL ASSAULT,45,0.1595744680851064
June,01,CRIMINAL DAMAGE,1623,5.75531914893617
June,01,CRIMINAL SEXUAL ASSAULT,30,0.10638297872340426
June,01,CRIMINAL TRESPASS,1096,3.8865248226950353
June,01,DECEPTIVE PRACTICE,2599,9.21631205673759
June,01,GAMBLING,2,0.0070921985815602835
June,01,HOMICIDE,7,0.024822695035460994
June,01,HUMAN TRAFFICKING,1,0.0035460992907801418
June,01,INTERFERENCE WITH PUBLIC OFFICER,45,0.1595744680851064
June,01,INTIMIDATION,19,0.0673758865248227
June,01,KIDNAPPING,5,0.01773049645390071
June,01,LIQUOR LAW VIOLATION,35,0.12411347517730496
June,01,MOTOR VEHICLE THEFT,745,2.641843971631206
June,01,NARCOTICS,544,1.929078014184397
June,01,NON-CRIMINAL,2,0.0070921985815602835
June,01,OBSCENITY,4,0.014184397163120567
June,01,OFFENSE INVOLVING CHILDREN,57,0.20212765957446807
June,01,OTHER NARCOTIC VIOLATION,1,0.0035460992907801418
June,01,OTHER OFFENSE,1168,4.141843971631205
June,01,PROSTITUTION,38,0.1347517730496454
June,01,PUBLIC INDECENCY,4,0.014184397163120567
June,01,PUBLIC PEACE VIOLATION,199,0.7056737588652482
June,01,ROBBERY,685,2.4290780141843973
June,01,SEX OFFENSE,110,0.3900709219858156
June,01,STALKING,19,0.0673758865248227
June,01,THEFT,12114,42.95744680851064
June,01,WEAPONS VIOLATION,132,0.46808510638297873
June,02,ARSON,22,0.07801418439716312
June,02,ASSAULT,2001,7.095744680851064
June,02,BATTERY,6011,21.31560283687943
June,02,BURGLARY,1167,4.138297872340425
June,02,CONCEALED CARRY LICENSE VIOLATION,3,0.010638297872340425
June,02,CRIM SEXUAL ASSAULT,98,0.3475177304964539
June,02,CRIMINAL DAMAGE,2895,10.26595744680851
June,02,CRIMINAL SEXUAL ASSAULT,40,0.14184397163120568
June,02,CRIMINAL TRESPASS,824,2.921985815602837
June,02,DECEPTIVE PRACTICE,1041,3.6914893617021276
June,02,GAMBLING,76,0.2695035460992908
June,02,HOMICIDE,58,0.20567375886524822
June,02,INTERFERENCE WITH PUBLIC OFFICER,54,0.19148936170212766
June,02,INTIMIDATION,12,0.0425531914893617
June,02,KIDNAPPING,20,0.07092198581560284
June,02,LIQUOR LAW VIOLATION,19,0.0673758865248227
June,02,MOTOR VEHICLE THEFT,1355,4.804964539007092
June,02,NARCOTICS,2290,8.120567375886525
June,02,NON - CRIMINAL,1,0.0035460992907801418
June,02,OBSCENITY,1,0.0035460992907801418
June,02,OFFENSE INVOLVING CHILDREN,182,0.6453900709219859
June,02,OTHER OFFENSE,1537,5.450354609929078
June,02,PROSTITUTION,277,0.9822695035460993
June,02,PUBLIC INDECENCY,1,0.0035460992907801418
June,02,PUBLIC PEACE VIOLATION,126,0.44680851063829785
June,02,ROBBERY,1163,4.124113475177305
June,02,SEX OFFENSE,106,0.375886524822695
June,02,STALKING,24,0.0851063829787234
June,02,THEFT,4614,16.361702127659573
June,02,WEAPONS VIOLATION,362,1.2836879432624113
June,03,ARSON,54,0.19148936170212766
June,03,ASSAULT,2858,10.134751773049645
June,03,BATTERY,8643,30.648936170212767
June,03,BURGLARY,2284,8.099290780141844
June,03,CONCEALED CARRY LICENSE VIOLATION,5,0.01773049645390071
June,03,CRIM SEXUAL ASSAULT,128,0.45390070921985815
June,03,CRIMINAL DAMAGE,4372,15.50354609929078
June,03,CRIMINAL SEXUAL ASSAULT,34,0.12056737588652482
June,03,CRIMINAL TRESPASS,1191,4.223404255319149
June,03,DECEPTIVE PRACTICE,1039,3.6843971631205674
June,03,GAMBLING,152,0.5390070921985816
June,03,HOMICIDE,81,0.2872340425531915
June,03,INTERFERENCE WITH PUBLIC OFFICER,104,0.36879432624113473
June,03,INTIMIDATION,24,0.0851063829787234
June,03,KIDNAPPING,42,0.14893617021276595
June,03,LIQUOR LAW VIOLATION,41,0.1453900709219858
June,03,MOTOR VEHICLE THEFT,1716,6.085106382978723
June,03,NARCOTICS,2862,10.148936170212766
June,03,NON-CRIMINAL,1,0.0035460992907801418
June,03,OBSCENITY,5,0.01773049645390071
June,03,OFFENSE INVOLVING CHILDREN,306,1.0851063829787233
June,03,OTHER OFFENSE,2430,8.617021276595745
June,03,PROSTITUTION,120,0.425531914893617
June,03,PUBLIC PEACE VIOLATION,266,0.9432624113475178
June,03,ROBBERY,1596,5.659574468085107
June,03,SEX OFFENSE,128,0.45390070921985815
June,03,STALKING,25,0.08865248226950355
June,03,THEFT,5532,19.617021276595743
June,03,WEAPONS VIOLATION,676,2.397163120567376
June,04,ARSON,99,0.35106382978723405
June,04,ASSAULT,3643,12.918439716312056
June,04,BATTERY,8881,31.49290780141844
June,04,BURGLARY,2505,8.882978723404255
June,04,CONCEALED CARRY LICENSE VIOLATION,3,0.010638297872340425
June,04,CRIM SEXUAL ASSAULT,171,0.6063829787234043
June,04,CRIMINAL DAMAGE,5390,19.113475177304963
June,04,CRIMINAL SEXUAL ASSAULT,44,0.15602836879432624
June,04,CRIMINAL TRESPASS,870,3.0851063829787235
June,04,DECEPTIVE PRACTICE,1302,4.617021276595745
June,04,GAMBLING,86,0.3049645390070922
June,04,HOMICIDE,94,0.3333333333333333
June,04,INTERFERENCE WITH PUBLIC OFFICER,111,0.39361702127659576
June,04,INTIMIDATION,26,0.09219858156028368
June,04,KIDNAPPING,61,0.21631205673758866
June,04,LIQUOR LAW VIOLATION,63,0.22340425531914893
June,04,MOTOR VEHICLE THEFT,1824,6.468085106382978
June,04,NARCOTICS,2781,9.861702127659575
June,04,NON-CRIMINAL,1,0.0035460992907801418
June,04,OBSCENITY,1,0.0035460992907801418
June,04,OFFENSE INVOLVING CHILDREN,406,1.4397163120567376
June,04,OTHER OFFENSE,2722,9.652482269503546
June,04,PROSTITUTION,144,0.5106382978723404
June,04,PUBLIC PEACE VIOLATION,281,0.9964539007092199
June,04,ROBBERY,1433,5.081560283687943
June,04,SEX OFFENSE,135,0.4787234042553192
June,04,STALKING,22,0.07801418439716312
June,04,THEFT,6466,22.929078014184398
June,04,WEAPONS VIOLATION,751,2.6631205673758864
June,05,ARSON,80,0.28368794326241137
June,05,ASSAULT,2995,10.620567375886525
June,05,BATTERY,7756,27.50354609929078
June,05,BURGLARY,1808,6.411347517730497
June,05,CONCEALED CARRY LICENSE VIOLATION,7,0.024822695035460994
June,05,CRIM SEXUAL ASSAULT,122,0.4326241134751773
June,05,CRIMINAL DAMAGE,4111,14.578014184397164
June,05,CRIMINAL SEXUAL ASSAULT,22,0.07801418439716312
June,05,CRIMINAL TRESPASS,667,2.3652482269503547
June,05,DECEPTIVE PRACTICE,851,3.017730496453901
June,05,GAMBLING,93,0.32978723404255317
June,05,HOMICIDE,65,0.23049645390070922
June,05,INTERFERENCE WITH PUBLIC OFFICER,109,0.38652482269503546
June,05,INTIMIDATION,23,0.08156028368794327
June,05,KIDNAPPING,31,0.1099290780141844
June,05,LIQUOR LAW VIOLATION,27,0.09574468085106383
June,05,MOTOR VEHICLE THEFT,1350,4.787234042553192
June,05,NARCOTICS,2561,9.081560283687944
June,05,OBSCENITY,1,0.0035460992907801418
June,05,OFFENSE INVOLVING CHILDREN,330,1.1702127659574468
June,05,OTHER OFFENSE,2055,7.287234042553192
June,05,PROSTITUTION,182,0.6453900709219859
June,05,PUBLIC INDECENCY,1,0.0035460992907801418
June,05,PUBLIC PEACE VIOLATION,187,0.6631205673758865
June,05,ROBBERY,1090,3.8652482269503547
June,05,SEX OFFENSE,129,0.4574468085106383
June,05,STALKING,18,0.06382978723404255
June,05,THEFT,4265,15.124113475177305
June,05,WEAPONS VIOLATION,760,2.6950354609929077
June,06,ARSON,74,0.2624113475177305
June,06,ASSAULT,3290,11.666666666666666
June,06,BATTERY,8974,31.822695035460992
June,06,BURGLARY,2445,8.670212765957446
June,06,CONCEALED CARRY LICENSE VIOLATION,9,0.031914893617021274
June,06,CRIM SEXUAL ASSAULT,170,0.6028368794326241
June,06,CRIMINAL DAMAGE,4688,16.624113475177303
June,06,CRIMINAL SEXUAL ASSAULT,33,0.11702127659574468
June,06,CRIMINAL TRESPASS,961,3.4078014184397163
June,06,DECEPTIVE PRACTICE,1553,5.50709219858156
June,06,GAMBLING,99,0.35106382978723405
June,06,HOMICIDE,104,0.36879432624113473
June,06,HUMAN TRAFFICKING,2,0.0070921985815602835
June,06,INTERFERENCE WITH PUBLIC OFFICER,132,0.46808510638297873
June,06,INTIMIDATION,23,0.08156028368794327
June,06,KIDNAPPING,57,0.20212765957446807
June,06,LIQUOR LAW VIOLATION,47,0.16666666666666666
June,06,MOTOR VEHICLE THEFT,2138,7.581560283687943
June,06,NARCOTICS,3135,11.117021276595745
June,06,OBSCENITY,2,0.0070921985815602835
June,06,OFFENSE INVOLVING CHILDREN,298,1.0567375886524824
June,06,OTHER OFFENSE,2511,8.904255319148936
June,06,PROSTITUTION,133,0.4716312056737589
June,06,PUBLIC PEACE VIOLATION,220,0.7801418439716312
June,06,ROBBERY,1856,6.581560283687943
June,06,SEX OFFENSE,140,0.49645390070921985
June,06,STALKING,37,0.13120567375886524
June,06,THEFT,7200,25.53191489361702
June,06,WEAPONS VIOLATION,783,2.776595744680851
June,07,ARSON,90,0.3191489361702128
June,07,ASSAULT,3511,12.450354609929079
June,07,BATTERY,11160,39.57446808510638
June,07,BURGLARY,2281,8.088652482269504
June,07,CONCEALED CARRY LICENSE VIOLATION,5,0.01773049645390071
June,07,CRIM SEXUAL ASSAULT,167,0.5921985815602837
June,07,CRIMINAL DAMAGE,4747,16.833333333333332
June,07,CRIMINAL SEXUAL ASSAULT,50,0.1773049645390071
June,07,CRIMINAL TRESPASS,756,2.6808510638297873
June,07,DECEPTIVE PRACTICE,879,3.117021276595745
June,07,GAMBLING,212,0.75177304964539
June,07,HOMICIDE,140,0.49645390070921985
June,07,HUMAN TRAFFICKING,2,0.0070921985815602835
June,07,INTERFERENCE WITH PUBLIC OFFICER,176,0.624113475177305
June,07,INTIMIDATION,19,0.0673758865248227
June,07,KIDNAPPING,36,0.1276595744680851
June,07,LIQUOR LAW VIOLATION,36,0.1276595744680851
June,07,MOTOR VEHICLE THEFT,1701,6.031914893617022
June,07,NARCOTICS,4245,15.053191489361701
June,07,OBSCENITY,3,0.010638297872340425
June,07,OFFENSE INVOLVING CHILDREN,279,0.9893617021276596
June,07,OTHER OFFENSE,2196,7.787234042553192
June,07,PROSTITUTION,370,1.3120567375886525
June,07,PUBLIC INDECENCY,1,0.0035460992907801418
June,07,PUBLIC PEACE VIOLATION,283,1.00354609929078
June,07,ROBBERY,1662,5.8936170212765955
June,07,SEX OFFENSE,131,0.4645390070921986
June,07,STALKING,18,0.06382978723404255
June,07,THEFT,5294,18.77304964539007
June,07,WEAPONS VIOLATION,1051,3.726950354609929
June,08,ARSON,112,0.3971631205673759
June,08,ASSAULT,3317,11.76241134751773
June,08,BATTERY,8410,29.822695035460992
June,08,BURGLARY,3293,11.677304964539006
June,08,CONCEALED CARRY LICENSE VIOLATION,24,0.0851063829787234
June,08,CRIM SEXUAL ASSAULT,164,0.5815602836879432
June,08,CRIMINAL DAMAGE,6776,24.02836879432624
June,08,CRIMINAL SEXUAL ASSAULT,49,0.17375886524822695
June,08,CRIMINAL TRESPASS,881,3.124113475177305
June,08,DECEPTIVE PRACTICE,2045,7.25177304964539
June,08,GAMBLING,100,0.3546099290780142
June,08,HOMICIDE,89,0.31560283687943264
June,08,INTERFERENCE WITH PUBLIC OFFICER,76,0.2695035460992908
June,08,INTIMIDATION,24,0.0851063829787234
June,08,KIDNAPPING,60,0.2127659574468085
June,08,LIQUOR LAW VIOLATION,82,0.2907801418439716
June,08,MOTOR VEHICLE THEFT,2534,8.98581560283688
June,08,NARCOTICS,2944,10.439716312056738
June,08,NON - CRIMINAL,2,0.0070921985815602835
June,08,NON-CRIMINAL,2,0.0070921985815602835
June,08,OBSCENITY,4,0.014184397163120567
June,08,OFFENSE INVOLVING CHILDREN,426,1.5106382978723405
June,08,OTHER OFFENSE,3058,10.843971631205674
June,08,PROSTITUTION,479,1.698581560283688
June,08,PUBLIC INDECENCY,2,0.0070921985815602835
June,08,PUBLIC PEACE VIOLATION,406,1.4397163120567376
June,08,ROBBERY,1659,5.882978723404255
June,08,SEX OFFENSE,230,0.8156028368794326
June,08,STALKING,24,0.0851063829787234
June,08,THEFT,9049,32.0886524822695
June,08,WEAPONS VIOLATION,622,2.2056737588652484
June,09,ARSON,110,0.3900709219858156
June,09,ASSAULT,2528,8.964539007092199
June,09,BATTERY,7373,26.145390070921987
June,09,BURGLARY,1841,6.528368794326241
June,09,CONCEALED CARRY LICENSE VIOLATION,4,0.014184397163120567
June,09,CRIM SEXUAL ASSAULT,125,0.4432624113475177
June,09,CRIMINAL DAMAGE,4432,15.71631205673759
June,09,CRIMINAL SEXUAL ASSAULT,27,0.09574468085106383
June,09,CRIMINAL TRESPASS,742,2.631205673758865
June,09,DECEPTIVE PRACTICE,1086,3.851063829787234
June,09,GAMBLING,57,0.20212765957446807
June,09,HOMICIDE,97,0.34397163120567376
June,09,INTERFERENCE WITH PUBLIC OFFICER,77,0.2730496453900709
June,09,INTIMIDATION,35,0.12411347517730496
June,09,KIDNAPPING,41,0.1453900709219858
June,09,LIQUOR LAW VIOLATION,114,0.40425531914893614
June,09,MOTOR VEHICLE THEFT,1782,6.319148936170213
June,09,NARCOTICS,2755,9.76950354609929
June,09,NON - CRIMINAL,1,0.0035460992907801418
June,09,NON-CRIMINAL,1,0.0035460992907801418
June,09,OBSCENITY,4,0.014184397163120567
June,09,OFFENSE INVOLVING CHILDREN,267,0.9468085106382979
June,09,OTHER OFFENSE,1885,6.684397163120567
June,09,PROSTITUTION,349,1.2375886524822695
June,09,PUBLIC INDECENCY,1,0.0035460992907801418
June,09,PUBLIC PEACE VIOLATION,291,1.0319148936170213
June,09,ROBBERY,1113,3.9468085106382977
June,09,SEX OFFENSE,180,0.6382978723404256
June,09,STALKING,19,0.0673758865248227
June,09,THEFT,6021,21.351063829787233
June,09,WEAPONS VIOLATION,633,2.24468085106383
June,10,ARSON,84,0.2978723404255319
June,10,ASSAULT,2423,8.592198581560284
June,10,BATTERY,7176,25.4468085106383
June,10,BURGLARY,1149,4.074468085106383
June,10,CONCEALED CARRY LICENSE VIOLATION,5,0.01773049645390071
June,10,CRIM SEXUAL ASSAULT,139,0.4929078014184397
June,10,CRIMINAL DAMAGE,3334,11.822695035460994
June,10,CRIMINAL SEXUAL ASSAULT,41,0.1453900709219858
June,10,CRIMINAL TRESPASS,598,2.120567375886525
June,10,DECEPTIVE PRACTICE,693,2.4574468085106385
June,10,GAMBLING,105,0.3723404255319149
June,10,HOMICIDE,88,0.3120567375886525
June,10,INTERFERENCE WITH PUBLIC OFFICER,66,0.23404255319148937
June,10,INTIMIDATION,30,0.10638297872340426
June,10,KIDNAPPING,24,0.0851063829787234
June,10,LIQUOR LAW VIOLATION,122,0.4326241134751773
June,10,MOTOR VEHICLE THEFT,1460,5.177304964539007
June,10,NARCOTICS,3689,13.081560283687944
June,10,NON - CRIMINAL,1,0.0035460992907801418
June,10,OBSCENITY,4,0.014184397163120567
June,10,OFFENSE INVOLVING CHILDREN,272,0.9645390070921985
June,10,OTHER OFFENSE,1817,6.443262411347518
June,10,PROSTITUTION,201,0.7127659574468085
June,10,PUBLIC PEACE VIOLATION,381,1.351063829787234
June,10,ROBBERY,1222,4.333333333333333
June,10,SEX OFFENSE,134,0.475177304964539
June,10,STALKING,20,0.07092198581560284
June,10,THEFT,4491,15.925531914893616
June,10,WEAPONS VIOLATION,680,2.4113475177304964
June,11,ARSON,75,0.26595744680851063
June,11,ASSAULT,2982,10.574468085106384
June,11,BATTERY,10096,35.801418439716315
June,11,BURGLARY,1401,4.968085106382978
June,11,CONCEALED CARRY LICENSE VIOLATION,6,0.02127659574468085
June,11,CRIM SEXUAL ASSAULT,140,0.49645390070921985
June,11,CRIMINAL DAMAGE,3821,13.549645390070921
June,11,CRIMINAL SEXUAL ASSAULT,56,0.19858156028368795
June,11,CRIMINAL TRESPASS,797,2.826241134751773
June,11,DECEPTIVE PRACTICE,923,3.273049645390071
June,11,GAMBLING,286,1.0141843971631206
June,11,HOMICIDE,161,0.5709219858156028
June,11,INTERFERENCE WITH PUBLIC OFFICER,180,0.6382978723404256
June,11,INTIMIDATION,8,0.028368794326241134
June,11,KIDNAPPING,29,0.10283687943262411
June,11,LIQUOR LAW VIOLATION,42,0.14893617021276595
June,11,MOTOR VEHICLE THEFT,1795,6.365248226950355
June,11,NARCOTICS,10034,35.58156028368794
June,11,OBSCENITY,4,0.014184397163120567
June,11,OFFENSE INVOLVING CHILDREN,276,0.9787234042553191
June,11,OTHER OFFENSE,1951,6.918439716312057
June,11,PROSTITUTION,964,3.4184397163120566
June,11,PUBLIC INDECENCY,2,0.0070921985815602835
June,11,PUBLIC PEACE VIOLATION,271,0.9609929078014184
June,11,ROBBERY,1849,6.556737588652482
June,11,SEX OFFENSE,124,0.4397163120567376
June,11,STALKING,22,0.07801418439716312
June,11,THEFT,5080,18.01418439716312
June,11,WEAPONS VIOLATION,888,3.148936170212766
June,12,ARSON,28,0.09929078014184398
June,12,ASSAULT,1608,5.702127659574468
June,12,BATTERY,3933,13.946808510638299
June,12,BURGLARY,1028,3.645390070921986
June,12,CONCEALED CARRY LICENSE VIOLATION,4,0.014184397163120567
June,12,CRIM SEXUAL ASSAULT,76,0.2695035460992908
June,12,CRIMINAL DAMAGE,2740,9.71631205673759
June,12,CRIMINAL SEXUAL ASSAULT,38,0.1347517730496454
June,12,CRIMINAL TRESPASS,658,2.3333333333333335
June,12,DECEPTIVE PRACTICE,1184,4.198581560283688
June,12,GAMBLING,27,0.09574468085106383
June,12,HOMICIDE,42,0.14893617021276595
June,12,HUMAN TRAFFICKING,1,0.0035460992907801418
June,12,INTERFERENCE WITH PUBLIC OFFICER,44,0.15602836879432624
June,12,INTIMIDATION,15,0.05319148936170213
June,12,KIDNAPPING,10,0.03546099290780142
June,12,LIQUOR LAW VIOLATION,59,0.20921985815602837
June,12,MOTOR VEHICLE THEFT,1454,5.156028368794326
June,12,NARCOTICS,1096,3.8865248226950353
June,12,NON-CRIMINAL,1,0.0035460992907801418
June,12,OBSCENITY,1,0.0035460992907801418
June,12,OFFENSE INVOLVING CHILDREN,119,0.4219858156028369
June,12,OTHER OFFENSE,1213,4.301418439716312
June,12,PROSTITUTION,110,0.3900709219858156
June,12,PUBLIC PEACE VIOLATION,197,0.6985815602836879
June,12,ROBBERY,732,2.595744680851064
June,12,SEX OFFENSE,104,0.36879432624113473
June,12,STALKING,24,0.0851063829787234
June,12,THEFT,6951,24.648936170212767
June,12,WEAPONS VIOLATION,228,0.8085106382978723
June,14,ARSON,53,0.1879432624113475
June,14,ASSAULT,1627,5.7695035460992905
June,14,BATTERY,4630,16.418439716312058
June,14,BURGLARY,1755,6.223404255319149
June,14,CONCEALED CARRY LICENSE VIOLATION,2,0.0070921985815602835
June,14,CRIM SEXUAL ASSAULT,103,0.36524822695035464
June,14,CRIMINAL DAMAGE,3326,11.794326241134751
June,14,CRIMINAL SEXUAL ASSAULT,26,0.09219858156028368
June,14,CRIMINAL TRESPASS,538,1.9078014184397163
June,14,DECEPTIVE PRACTICE,1051,3.726950354609929
June,14,GAMBLING,16,0.05673758865248227
June,14,HOMICIDE,34,0.12056737588652482
June,14,INTERFERENCE WITH PUBLIC OFFICER,47,0.16666666666666666
June,14,INTIMIDATION,14,0.04964539007092199
June,14,KIDNAPPING,23,0.08156028368794327
June,14,LIQUOR LAW VIOLATION,118,0.41843971631205673
June,14,MOTOR VEHICLE THEFT,1532,5.432624113475177
June,14,NARCOTICS,1435,5.088652482269503
June,14,NON - CRIMINAL,1,0.0035460992907801418
June,14,OBSCENITY,4,0.014184397163120567
June,14,OFFENSE INVOLVING CHILDREN,157,0.5567375886524822
June,14,OTHER OFFENSE,1323,4.691489361702128
June,14,PROSTITUTION,281,0.9964539007092199
June,14,PUBLIC INDECENCY,1,0.0035460992907801418
June,14,PUBLIC PEACE VIOLATION,262,0.9290780141843972
June,14,ROBBERY,1066,3.780141843971631
June,14,SEX OFFENSE,139,0.4929078014184397
June,14,STALKING,20,0.07092198581560284
