TSNE Component 1,TSNE Component 2,cluster,Beat
14.267146,-9.268335,4,1134
13.885895,-7.979495,4,1135
0.54083437,7.7035947,3,1211
-4.5922465,13.50529,1,1212
-5.1228366,8.87564,3,1213
-17.439676,-6.269235,2,1214
-17.089706,-6.7124767,2,1221
-6.445372,-4.271147,3,1222
-0.6233792,-5.1632514,0,1223
-6.220852,6.8033595,3,1224
-17.012768,-7.8685102,2,1225
-3.6126754,-6.0353546,3,1231
-12.519151,-2.504356,2,1232
-8.181342,-1.5864373,3,1233
-16.243603,-7.673141,2,1234
-17.955515,-7.5131,2,1235
0.88436747,-4.674937,3,1311
-5.6370597,3.5813036,3,1312
-4.602471,7.4977946,3,1313
-9.771995,1.7394224,3,1322
-3.8050873,14.895076,1,1323
-3.483812,7.7878,3,1324
7.041061,-9.126499,0,1331
-6.9221516,-0.9968877,3,1332
-10.829784,-0.95892763,2,1333
-3.4523394,4.0738573,3,1411
-0.60806507,0.08581586,3,1412
-1.4935722,-0.11330094,3,1413
-6.6932526,3.0495024,3,1414
2.66385,-0.03449743,0,1421
10.757691,-3.7817178,0,1422
6.9343452,-0.8022653,0,1423
-2.895775,14.660477,1,1424
-4.5673175,5.983752,3,1431
-4.085494,14.118114,1,1432
-3.5442057,13.29508,1,1433
-3.4205177,12.556468,1,1434
9.594737,-7.196829,0,1511
2.278175,-5.5218153,0,1512
6.167766,-9.069458,0,1513
17.87388,-10.046848,4,1522
16.212433,-9.490004,4,1523
14.319324,-8.404601,4,1524
16.571743,-9.990983,4,1531
15.802064,-9.458121,4,1532
17.508318,-10.220588,4,1533
-11.145114,-2.7159233,2,1611
-12.120354,-3.5555305,2,1612
-11.762771,-2.9200368,2,1613
-9.205936,-0.41212216,3,1614
-12.9718075,-3.4958591,2,1621
0.5864948,2.144859,3,1622
-0.655525,2.6959848,3,1623
-1.2378668,1.1955221,3,1624
-3.748276,-1.9578965,3,1631
-3.242151,2.4382513,3,1632
4.1388984,5.1994967,3,1633
3.2524037,-1.08176,0,1634
-15.052843,-4.1242456,2,1651
-16.365671,-5.9228024,2,1652
-15.653157,-4.713977,2,1653
-12.69716,-5.870256,2,1654
-16.148739,-6.7302985,2,1655
-8.382165,2.3895667,3,1711
3.2499282,5.947671,3,1712
-5.029039,-4.8322964,3,1713
-2.2116928,8.055951,3,1722
11.677686,0.4641189,0,1723
-1.7697753,3.1798837,3,1724
0.2733808,5.0374007,3,1731
0.5056203,6.1454306,3,1732
-2.0541651,8.134509,3,1733
-5.111661,12.443273,1,1811
-4.969337,11.076065,3,1812
-9.415134,3.986179,3,1813
-5.6961627,12.135188,1,1814
-2.739275,11.177806,1,1821
-3.4558377,9.932207,3,1822
-1.4428042,-7.1104736,3,1823
-4.370059,11.282746,1,1824
-3.1264157,15.2145815,1,1831
-5.455129,9.912206,3,1832
-4.139299,17.115007,1,1833
-3.9729083,17.063236,1,1834
-10.057948,1.7226046,3,1911
-8.951588,1.9631487,3,1912
-7.1524453,5.144632,3,1913
-17.275902,-7.2904906,2,1914
-17.659092,-8.636815,2,1915
-18.174545,-8.34036,2,1921
-9.392348,3.11167,3,1922
-3.2014854,13.816869,1,1923
-4.371883,11.997871,1,1924
-16.689571,-7.2420964,2,1925
-6.3771176,11.232433,3,1931
-5.490203,11.606561,1,1932
-4.365695,12.899112,1,1933
-17.780107,-6.981341,2,1934
-18.57155,-7.92215,2,1935
-1.2013046,0.8232296,3,2011
-9.836851,-1.3057079,2,2012
-6.703058,-2.0339663,3,2013
-9.5923195,-4.434001,2,2022
-11.091025,-0.23592056,2,2023
-7.1137676,-6.2380047,2,2024
-10.389752,-2.260285,2,2031
-10.873545,-1.6485125,2,2032
-11.579077,-3.8603978,2,2033
-11.9569845,-1.6704283,2,2111
-6.7977386,-1.0685083,3,2112
-11.699729,-0.95315945,2,2113
-6.2604194,4.788222,3,2122
3.3707433,2.0064704,0,2123
-2.7774518,1.0838528,3,2124
-9.066803,0.6344202,3,2131
-3.175214,8.770064,3,2132
-11.658315,1.2472501,2,2133
-0.89782697,3.1830683,3,2211
4.428606,7.3095255,3,2212
-2.0343957,1.801047,3,2213
0.752888,3.5677974,3,2221
7.1297407,-1.2300406,0,2222
6.8071346,2.9106946,0,2223
9.142823,-1.5981904,0,2232
9.612727,-2.1446903,0,2233
9.016865,-0.055874407,0,2234
-3.5501232,0.2841292,3,2311
-7.61992,-6.7725487,2,2312
-8.977958,-6.3070874,2,2313
-10.4523,0.65462506,3,2322
-10.676295,0.8400003,3,2323
-7.7579656,5.169349,3,2324
-4.773022,10.365532,3,2331
-7.2634525,6.413386,3,2332
-7.5604177,6.5009108,3,2333
-1.6936519,6.830672,3,2411
3.0913913,5.056607,3,2412
6.663977,5.853197,0,2413
12.224271,-6.32291,0,2422
-5.6611,-3.3249016,3,2423
-1.3916042,-3.9922662,3,2424
-7.569339,-4.143416,2,2431
0.0033758548,3.6831717,3,2432
-1.1852309,7.884405,3,2433
-0.6254583,-1.1203523,3,2511
-1.80653,14.799418,1,2512
-8.878808,0.69595724,3,2513
7.5768037,3.7495742,0,2514
10.762817,-1.1310225,0,2515
7.873906,3.3744106,0,2521
4.7314024,-2.2636268,0,2522
0.018687196,-1.7339721,3,2523
3.3463771,-2.4637923,0,2524
2.0033941,-3.9687345,0,2525
11.250519,-7.620641,0,2531
13.736881,-2.9018886,0,2532
-1.8701953,15.938046,1,2533
12.891997,-3.9151669,0,2534
10.299763,-9.606258,0,2535
